central_bank_code,target_family,target_indicator_key,target_indicator,model,split,feature_date,forecast_horizon_periods,actual,prediction,error
BOC,gdp_growth,gdp_mom,GDP (MoM),hist_gradient_boosting,test,2025-12-01,1,-0.0187480327384619,0.502805838609673,-0.5215538713481349
BOC,gdp_growth,gdp_mom,GDP (MoM),hist_gradient_boosting,test,2026-01-01,1,0.0324485182011841,-0.6685149902273492,0.7009635084285333
BOC,gdp_growth,gdp_mom,GDP (MoM),hist_gradient_boosting,test,2026-02-01,1,0.0324485182011841,0.5475746451924854,-0.5151261269913013
BOC,gdp_growth,gdp_mom,GDP (MoM),hist_gradient_boosting,test,2026-03-01,1,0.0324485182011841,-0.23471120573671148,0.26715972393789555
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-04-01,1,-0.315860350801282,-0.3715573036107892,0.055696952809507205
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-05-01,1,-0.2044664451822682,-0.315860350801282,0.1113939056190138
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-06-01,1,-0.2044664451822682,-0.2044664451822682,0.0
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-07-01,1,-0.0930725395632549,-0.2044664451822682,0.1113939056190133
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-08-01,1,-0.1487694923727616,-0.0930725395632549,-0.055696952809506706
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-09-01,1,-0.1487694923727616,-0.1487694923727616,0.0
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-10-01,1,0.0183213660557588,-0.1487694923727616,0.1670908584285204
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-11-01,1,-0.0373755867537477,0.0183213660557588,-0.0556969528095065
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2024-12-01,1,-0.0930725395632549,-0.0373755867537477,-0.0556969528095072
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2025-01-01,1,-0.0930725395632549,-0.0930725395632549,0.0
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2025-02-01,1,-0.0373755867537477,-0.0930725395632549,0.0556969528095072
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,validation,2025-03-01,1,0.074018318865266,-0.0373755867537477,0.11139390561901369
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-04-01,1,0.1297152716747726,0.074018318865266,0.055696952809506595
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-05-01,1,0.074018318865266,0.1297152716747726,-0.055696952809506595
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-06-01,1,0.074018318865266,0.074018318865266,0.0
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-07-01,1,0.1854122244842793,0.074018318865266,0.1113939056190133
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-08-01,1,0.1854122244842793,0.1854122244842793,0.0
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-09-01,1,0.074018318865266,0.1854122244842793,-0.1113939056190133
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-10-01,1,-0.1487694923727616,0.074018318865266,-0.2227878112380276
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-11-01,1,0.0183213660557588,-0.1487694923727616,0.1670908584285204
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2025-12-01,1,-0.1487694923727616,0.0183213660557588,-0.1670908584285204
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2026-01-01,1,-0.0373755867537477,-0.1487694923727616,0.11139390561901391
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2026-02-01,1,-0.0373755867537477,-0.0373755867537477,0.0
BOC,unemployment,unemployment_rate,Unemployment Rate,persistence_baseline,test,2026-03-01,1,-0.0373755867537477,-0.0373755867537477,0.0
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-04-01,1,-0.315860350801282,-0.7280572430918825,0.41219689229060047
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-05-01,1,-0.2044664451822682,-0.5723528886801121,0.36788644349784394
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-06-01,1,-0.2044664451822682,-0.8587123849985734,0.6542459398163052
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-07-01,1,-0.0930725395632549,-1.0570054415112948,0.9639329019480399
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-08-01,1,-0.1487694923727616,-0.43117143060703533,0.28240193823427373
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-09-01,1,-0.1487694923727616,-0.6507211019107206,0.501951609537959
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-10-01,1,0.0183213660557588,-0.29432183465446077,0.31264320071021956
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-11-01,1,-0.0373755867537477,-0.33343441916268035,0.29605883240893266
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2024-12-01,1,-0.0930725395632549,-0.5274234311262732,0.4343508915630183
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2025-01-01,1,-0.0930725395632549,-0.5687787765664276,0.4757062370031727
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2025-02-01,1,-0.0373755867537477,-1.010041664604995,0.9726660778512473
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,validation,2025-03-01,1,0.074018318865266,-0.6244598794952075,0.6984781983604735
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-04-01,1,0.1297152716747726,-0.23571881507104284,0.36543408674581546
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-05-01,1,0.074018318865266,-0.5917678217604975,0.6657861406257635
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-06-01,1,0.074018318865266,-0.7076594230923315,0.7816777419575975
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-07-01,1,0.1854122244842793,0.11324707434213119,0.07216515014214811
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-08-01,1,0.1854122244842793,0.8849123722853731,-0.6995001478010938
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-09-01,1,0.074018318865266,1.3301140076689324,-1.2560956888036663
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-10-01,1,-0.1487694923727616,1.1685139614233324,-1.317283453796094
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-11-01,1,0.0183213660557588,0.718785490125097,-0.7004641240693381
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2025-12-01,1,-0.1487694923727616,-0.5129473511142688,0.3641778587415072
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2026-01-01,1,-0.0373755867537477,-1.0895101671687537,1.052134580415006
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2026-02-01,1,-0.0373755867537477,-1.9111596140403102,1.8737840272865625
BOC,unemployment,unemployment_rate,Unemployment Rate,ridge,test,2026-03-01,1,-0.0373755867537477,-1.7164055254540438,1.679029938700296
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-04-01,1,-0.315860350801282,-0.444106565317332,0.12824621451605
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-05-01,1,-0.2044664451822682,-0.4374671750963838,0.23300072991411558
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-06-01,1,-0.2044664451822682,-0.4480606069274987,0.24359416174523052
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-07-01,1,-0.0930725395632549,-0.35367453539911764,0.26060199583586274
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-08-01,1,-0.1487694923727616,-0.46879866004322557,0.32002916767046397
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-09-01,1,-0.1487694923727616,-0.26946383470791174,0.12069434233515014
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-10-01,1,0.0183213660557588,-0.06474485236322475,0.08306621841898354
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-11-01,1,-0.0373755867537477,0.006892449793457587,-0.044268036547205285
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2024-12-01,1,-0.0930725395632549,-0.07365219557836346,-0.01942034398489144
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2025-01-01,1,-0.0930725395632549,-0.13505200801035955,0.04197946844710465
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2025-02-01,1,-0.0373755867537477,0.3836328874253617,-0.4210084741791094
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,validation,2025-03-01,1,0.074018318865266,0.3834826945241167,-0.3094643756588507
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-04-01,1,0.1297152716747726,0.4589537332747514,-0.3292384615999788
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-05-01,1,0.074018318865266,-0.18218164629606814,0.25619996516133414
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-06-01,1,0.074018318865266,0.2064591626128278,-0.1324408437475618
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-07-01,1,0.1854122244842793,0.12944754654933602,0.05596467793494328
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-08-01,1,0.1854122244842793,0.12559613842941114,0.059816086054868156
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-09-01,1,0.074018318865266,0.19328219186064527,-0.11926387299537927
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-10-01,1,-0.1487694923727616,0.11855633091983966,-0.26732582329260124
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-11-01,1,0.0183213660557588,0.048491221932885076,-0.030169855877126277
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2025-12-01,1,-0.1487694923727616,0.09145968300723131,-0.24022917537999292
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2026-01-01,1,-0.0373755867537477,0.0113195839730244,-0.0486951707267721
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2026-02-01,1,-0.0373755867537477,0.004380450915852665,-0.041756037669600364
BOC,unemployment,unemployment_rate,Unemployment Rate,random_forest,test,2026-03-01,1,-0.0373755867537477,-0.017135701891802455,-0.020239884861945244
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-04-01,1,-0.315860350801282,-0.16533915799919838,-0.15052119280208362
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-05-01,1,-0.2044664451822682,-0.4167632965405589,0.21229685135829068
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-06-01,1,-0.2044664451822682,-0.27977567353920635,0.07530922835693815
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-07-01,1,-0.0930725395632549,-0.5661519938695438,0.47307945430628895
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-08-01,1,-0.1487694923727616,-0.49201832141771307,0.34324882904495146
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-09-01,1,-0.1487694923727616,-0.5076139482743335,0.3588444559015719
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-10-01,1,0.0183213660557588,-0.07340744961242363,0.09172881566818242
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-11-01,1,-0.0373755867537477,0.4893463795577766,-0.5267219663115243
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2024-12-01,1,-0.0930725395632549,0.544967543804014,-0.6380400833672689
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2025-01-01,1,-0.0930725395632549,-0.5363955041063211,0.4433229645430662
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2025-02-01,1,-0.0373755867537477,-0.5596875742140384,0.5223119874602906
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,validation,2025-03-01,1,0.074018318865266,-0.1281912995594369,0.2022096184247029
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-04-01,1,0.1297152716747726,-0.025820924200696534,0.15553619587546913
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-05-01,1,0.074018318865266,-0.06189928998297575,0.13591760884824175
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-06-01,1,0.074018318865266,-0.02420935201451808,0.09822767087978408
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-07-01,1,0.1854122244842793,-0.0634269218363181,0.2488391463205974
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-08-01,1,0.1854122244842793,-0.10921925173576737,0.29463147622004665
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-09-01,1,0.074018318865266,0.0492090995472575,0.024809219318008495
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-10-01,1,-0.1487694923727616,-0.2582818673694642,0.10951237499670258
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-11-01,1,0.0183213660557588,-0.5113594141391797,0.5296807801949386
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2025-12-01,1,-0.1487694923727616,0.033461160621392774,-0.18223065299415436
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2026-01-01,1,-0.0373755867537477,-0.4927590005339312,0.4553834137801835
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2026-02-01,1,-0.0373755867537477,0.017753522497127354,-0.05512910925087505
BOC,unemployment,unemployment_rate,Unemployment Rate,hist_gradient_boosting,test,2026-03-01,1,-0.0373755867537477,0.045227533950466435,-0.08260312070421413
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2024-04-01,1,-0.1620865004041961,0.0559413585465806,-0.2180278589507767
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2024-05-01,1,-0.1620865004041961,-0.1620865004041961,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2024-06-01,1,-0.2711004298795846,-0.1620865004041961,-0.10901392947538852
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2024-07-01,1,-0.1075795356665018,-0.2711004298795846,0.1635208942130828
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2024-08-01,1,-0.3256073946172786,-0.1075795356665018,-0.2180278589507768
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2024-09-01,1,-0.2711004298795846,-0.3256073946172786,0.05450696473769401
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2024-10-01,1,-0.1620865004041961,-0.2711004298795846,0.10901392947538852
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2024-11-01,1,-0.3256073946172786,-0.1620865004041961,-0.16352089421308252
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2024-12-01,1,-0.0530725709288076,-0.3256073946172786,0.27253482368847104
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2025-01-01,1,-0.1620865004041961,-0.0530725709288076,-0.10901392947538849
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2025-02-01,1,-0.2165934651418903,-0.1620865004041961,-0.0545069647376942
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,validation,2025-03-01,1,0.0014343938088863,-0.2165934651418903,0.2180278589507766
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2025-04-01,1,-0.1620865004041961,0.0014343938088863,-0.16352089421308239
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2025-05-01,1,-0.0530725709288076,-0.1620865004041961,0.10901392947538849
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2025-06-01,1,0.0014343938088863,-0.0530725709288076,0.0545069647376939
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2025-07-01,1,-0.1075795356665018,0.0014343938088863,-0.1090139294753881
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2025-08-01,1,-0.1620865004041961,-0.1075795356665018,-0.054506964737694286
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2025-09-01,1,-0.2165934651418903,-0.1620865004041961,-0.0545069647376942
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2025-10-01,1,-0.3256073946172786,-0.2165934651418903,-0.10901392947538832
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2025-11-01,1,-0.3256073946172786,-0.3256073946172786,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2025-12-01,1,-0.3801143593549728,-0.3256073946172786,-0.054506964737694175
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2026-01-01,1,-0.3256073946172786,-0.3801143593549728,0.054506964737694175
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2026-02-01,1,-0.3801143593549728,-0.3256073946172786,-0.054506964737694175
BOE,inflation,core_cpi_yoy,Core CPI (YoY),persistence_baseline,test,2026-03-01,1,-0.3801143593549728,-0.3801143593549728,0.0
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2024-04-01,1,-0.1620865004041961,0.21750661076991068,-0.37959311117410677
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2024-05-01,1,-0.1620865004041961,-0.12254296369336105,-0.039543536710835034
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2024-06-01,1,-0.2711004298795846,0.21210560675102352,-0.4832060366306081
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2024-07-01,1,-0.1075795356665018,-0.4696371715717968,0.362057635905295
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2024-08-01,1,-0.3256073946172786,-0.10127466484874544,-0.2243327297685332
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2024-09-01,1,-0.2711004298795846,-0.04111987818099812,-0.2299805516985865
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2024-10-01,1,-0.1620865004041961,0.11928083340316734,-0.28136733380736345
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2024-11-01,1,-0.3256073946172786,0.06661887429232323,-0.3922262689096018
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2024-12-01,1,-0.0530725709288076,0.1287100064085801,-0.1817825773373877
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2025-01-01,1,-0.1620865004041961,0.11661498196137764,-0.27870148236557374
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2025-02-01,1,-0.2165934651418903,-0.006483739916019138,-0.21010972522587115
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,validation,2025-03-01,1,0.0014343938088863,0.10313039848747246,-0.10169600467858617
BOE,inflation,core_cpi_yoy,Core CPI (YoY),ridge,test,2025-04-01,1,-0.1620865004041961,0.28186702513835993,-0.443953525542556
