central_bank_code,target_family,target_indicator_key,target_indicator,model,feature,importance
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,cpi_headline_qoq_lag6,0.026989470783493504
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,target_current,0.02632608957428081
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,exports_ma6,0.02597558670739244
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,employment_change_qoq_lag3,0.023665656694004913
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,unemployment_rate_lag6,0.022966082786200864
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,imports_lag3,0.02245372528658002
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,imports_ma3,0.021523292827136494
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,labour_cost_index_qoq_lag1,0.02133154263171455
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,unemployment_rate_lag1,0.019701286007062915
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,labour_cost_index_yoy_lag3,0.01921073589157162
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,unemployment_rate_lag3,0.01878264039353917
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,labour_cost_index_qoq_lag3,0.01872955185704861
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,business_confidence_ma6,0.01724769511074219
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,cpi_headline_qoq_lag3,0.016595920812884357
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,exports_lag3,0.015168041735581263
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,business_confidence_lag3,0.013875375759749082
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,participation_rate_ma6,0.013807218644814538
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,labour_cost_index_yoy_ma6,0.012864470084194326
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,cpi_headline_yoy_lag1,0.012058424427102952
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,capacity_utilization_lag6,0.011907222109940125
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,participation_rate_lag3,0.010950991385108702
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,target_ma3,0.01079918433709202
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,cpi_headline_yoy_ma3,0.010568806962772204
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,labour_cost_index_qoq_ma3,0.010554481863590938
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,employment_change_qoq_lag1,0.010336612664562884
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,cpi_headline_qoq_ma3,0.009882097462811799
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,capacity_utilization_lag1,0.00969004904180795
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,imports_lag1,0.009606360424088531
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,capacity_utilization_ma6,0.008372178873189301
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,cpi_headline_qoq_ma6,0.007460200215581056
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,labour_cost_index_qoq_lag6,0.00625953700819819
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,imports_lag1_x_imports_lag3,0.005869298929734716
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,credit_card_spending_yoy_lag6,0.005645517767152097
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,business_confidence_lag1,0.0051734572471742735
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,employment_change_qoq_lag6,0.005124948458669609
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,cpi_headline_qoq_lag1,0.004403274567511458
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,labour_cost_index_yoy_ma3,0.0043775586959169145
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,business_confidence_ma3,0.003703393512147814
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,cpi_headline_yoy_ma6,0.0036100836989903574
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,participation_rate_ma3,0.003294422156483243
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,credit_card_spending_yoy_ma3,0.002885012725685056
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,unemployment_rate_ma3,0.0027183518923935388
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,credit_card_spending_yoy_lag1,0.002625315303646865
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,capacity_utilization_lag3,0.002031272052853787
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,labour_cost_index_yoy_lag1,0.0018734706251721444
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,unemployment_rate_ma6,0.0015429772383109515
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,labour_cost_index_yoy_lag6,0.0014010627539042054
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,target_lag1,0.0010734417380056736
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,employment_change_qoq_ma3,0.0008656465863054397
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,employment_change_qoq_ma6,0.000528809209370478
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,exports_lag6,7.65886346310284e-05
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,global_dairy_trade_price_index_lag1,0.0
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,global_dairy_trade_price_index_lag3,0.0
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,global_dairy_trade_price_index_lag6,0.0
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,global_dairy_trade_price_index_ma3,0.0
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,ridge,global_dairy_trade_price_index_ma6,0.0
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,cpi_headline_qoq_ma3,0.19102692665312224
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,cpi_headline_qoq_lag1,0.1891697985494654
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,target_current,0.1508766457456189
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,employment_change_qoq_ma3,0.1379592442330604
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,employment_change_qoq_ma6,0.08392946650435716
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,cpi_headline_qoq_ma6,0.03667707368223666
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,labour_cost_index_qoq_lag1,0.02538647971100007
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,target_lag1,0.01958731835544214
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,capacity_utilization_ma6,0.012167894783551306
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,capacity_utilization_lag1,0.011570376849850083
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,employment_change_qoq_lag1,0.010538959641692089
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,credit_card_spending_yoy_lag1,0.009833798018973815
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,unemployment_rate_lag1,0.006621097133623691
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,capacity_utilization_lag6,0.006452602312897782
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,exports_lag3,0.006039100651253821
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,employment_change_qoq_lag3,0.005946802659848133
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,business_confidence_lag6,0.005880869605894511
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,capacity_utilization_lag3,0.005730164896570542
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,credit_card_spending_yoy_lag3,0.005326806473982066
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,cpi_headline_yoy_ma3,0.004579752858771012
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,capacity_utilization_ma3,0.00451240668184614
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,exports_ma3,0.004252172243963722
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,employment_change_qoq_lag6,0.004005114450956186
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,exports_lag6,0.003951807496849774
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,participation_rate_lag6,0.0032800730186089296
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,participation_rate_lag3,0.002755089331350786
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,target_ma3,0.0026791455536661524
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,credit_card_spending_yoy_ma3,0.0026324132662154053
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,exports_ma6,0.002498179597011916
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,imports_ma3,0.002478548312694338
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,unemployment_rate_ma3,0.002465408325480757
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,imports_lag1_x_imports_lag3,0.002355988869533119
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,labour_cost_index_qoq_lag6,0.002261361237826582
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,business_confidence_ma6,0.00218624702814818
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,credit_card_spending_yoy_lag6,0.0021200739964214827
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,participation_rate_lag1,0.002093192726486955
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,imports_lag1,0.0020637676520492863
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,cpi_headline_yoy_lag1,0.001966118132763779
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,credit_card_spending_yoy_ma6,0.0019271473571055423
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,labour_cost_index_qoq_ma3,0.001839603398708832
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,cpi_headline_yoy_ma6,0.0017903476022284907
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,cpi_headline_qoq_lag3,0.001587171123669003
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,labour_cost_index_yoy_lag6,0.001576172595742511
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,participation_rate_ma6,0.0015724159481122057
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,imports_ma6,0.001551277654624159
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,labour_cost_index_yoy_lag3,0.001475076948456846
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,labour_cost_index_yoy_lag1,0.0014383179047694644
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,imports_lag6,0.0012410234294009052
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,unemployment_rate_lag3,0.0011376449582447836
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,labour_cost_index_qoq_ma6,0.0010414834987646443
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,business_confidence_lag1,0.001014436871081239
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,unemployment_rate_lag6,0.0009124891950226988
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,imports_lag3,0.0006513727796717618
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,exports_lag1,0.0006188924318805291
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,business_confidence_lag3,0.0005403798343435105
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,labour_cost_index_yoy_ma3,0.0005004537396810179
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,participation_rate_ma3,0.00035374898179596763
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,labour_cost_index_yoy_ma6,0.0003059755390459432
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,labour_cost_index_qoq_lag3,0.0003052358775667607
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,cpi_headline_qoq_lag6,0.00030439510818070225
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,unemployment_rate_ma6,0.0003024808225427946
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,business_confidence_ma3,0.00011897708781711757
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,cpi_headline_yoy_lag3,3.519206845728586e-05
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,global_dairy_trade_price_index_lag1,0.0
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,global_dairy_trade_price_index_lag3,0.0
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,global_dairy_trade_price_index_lag6,0.0
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,global_dairy_trade_price_index_ma3,0.0
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,global_dairy_trade_price_index_ma6,0.0
RBNZ,gdp_growth,balance_of_trade,Balance of Trade,random_forest,cpi_headline_yoy_lag6,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,target_current,0.0935993542290834
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_qoq_ma3,0.050186113570446216
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,business_confidence_ma3,0.04203050588713953
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_qoq_lag1,0.040845453635074795
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,balance_of_trade_ma6,0.03766160388454805
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,capacity_utilization_ma6,0.03492210963674742
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,business_confidence_ma6,0.03106769721355872
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,imports_ma3,0.03015773632383769
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,participation_rate_lag6,0.02721564104415347
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_yoy_lag1,0.02518463326492624
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,labour_cost_index_yoy_lag1,0.025144387456980635
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,imports_ma6,0.022384192970436277
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_yoy_lag6,0.02222070350698332
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_qoq_lag3,0.022154154726719943
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,credit_card_spending_yoy_ma3,0.0221268468984294
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,balance_of_trade_ma3,0.017470881698485343
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,business_confidence_lag1,0.017259935211216552
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,target_ma3,0.016982698654355748
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,labour_cost_index_yoy_ma3,0.016703472749358905
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_yoy_lag3,0.016665898176175514
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,employment_change_qoq_ma6,0.016323705906555356
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,business_confidence_lag3,0.015377357405249247
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_price_index_ma6,0.015313337213622793
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,target_lag1,0.015043591158902931
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,capacity_utilization_lag6,0.013906796478276865
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,imports_lag6,0.01335608992774617
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_price_index_ma3,0.012838221188021285
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,participation_rate_ma6,0.012747341096113123
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,balance_of_trade_lag6,0.01207187228061668
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,labour_cost_index_qoq_lag3,0.011731133831232783
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,employment_change_qoq_ma3,0.011715953290977084
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,credit_card_spending_yoy_lag3,0.011237293972650015
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,balance_of_trade_lag1,0.011228610953383258
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,capacity_utilization_ma3,0.0109243973034572
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,imports_lag3,0.010720679128069168
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_price_index_lag1,0.010429917891504378
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,labour_cost_index_qoq_ma3,0.010428817025832397
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,balance_of_trade_lag3,0.01023053308967477
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,participation_rate_lag3,0.009884394923440657
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_yoy_ma3,0.009358494300356124
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_qoq_lag6,0.008733428769668476
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,exports_ma3,0.0086834416121005
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,exports_lag1,0.00832134597737611
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,labour_cost_index_yoy_lag1_x_labour_cost_index_yoy_lag3,0.00827717024096016
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,exports_lag3,0.008190361657016738
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_yoy_ma6,0.008182388780427222
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,labour_cost_index_yoy_ma6,0.007524762243974741
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,participation_rate_lag1,0.007453749542830796
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_price_index_lag6,0.00745259459559577
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,employment_change_qoq_lag1,0.007050293165306536
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,business_confidence_lag6,0.006897190126913874
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,labour_cost_index_qoq_ma6,0.0068909362488518405
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,credit_card_spending_yoy_ma6,0.0061644395149717994
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,labour_cost_index_qoq_lag6,0.005896666737133166
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,labour_cost_index_yoy_lag6,0.005166195878363728
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,capacity_utilization_lag3,0.004925276923468759
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,exports_ma6,0.004498594538839134
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,credit_card_spending_yoy_lag6,0.004483942145037871
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,consumer_price_index_lag3,0.0030034563456064183
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,employment_change_qoq_lag6,0.002898737478402817
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,capacity_utilization_lag1,0.0026616002080654105
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,exports_lag6,0.002498314296163321
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,labour_cost_index_qoq_lag1,0.0024780450816916178
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,credit_card_spending_yoy_lag1,0.0023328207074417135
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,employment_change_qoq_lag3,0.0009686651309311105
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,participation_rate_ma3,0.0008653209094934218
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,cpi_headline_qoq_ma6,0.00025541562386532083
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,imports_lag1,0.00023254121941151276
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,labour_cost_index_yoy_lag3,0.00015974519575053073
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,global_dairy_trade_price_index_lag1,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,global_dairy_trade_price_index_lag3,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,global_dairy_trade_price_index_lag6,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,global_dairy_trade_price_index_ma3,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,ridge,global_dairy_trade_price_index_ma6,0.0
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,target_current,0.4887398848974015
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_qoq_lag1,0.2348414775124102
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_qoq_ma3,0.06824388758868788
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,target_lag1,0.04790037784262261
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,participation_rate_ma6,0.02276675132824649
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,business_confidence_lag3,0.013654616422087474
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,employment_change_qoq_ma6,0.013254588299260956
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,participation_rate_lag3,0.011675175525545449
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_qoq_ma6,0.011000147643179508
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,target_ma3,0.009408711284636793
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,business_confidence_ma6,0.008642129571193613
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,imports_ma6,0.007761553842164818
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,labour_cost_index_yoy_lag1_x_labour_cost_index_yoy_lag3,0.005489256472859598
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,employment_change_qoq_ma3,0.0053029578151193016
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,balance_of_trade_lag6,0.004191409330899076
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_qoq_lag3,0.0032700289026547495
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,balance_of_trade_ma6,0.0030993253457161705
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,employment_change_qoq_lag3,0.003047009250527974
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_yoy_lag1,0.0025976726629282666
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,business_confidence_ma3,0.0025075361946688673
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,participation_rate_ma3,0.0018800845080724177
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,participation_rate_lag1,0.0017979601562082522
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,balance_of_trade_lag3,0.001780696433045426
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,business_confidence_lag6,0.0017627494346181046
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,employment_change_qoq_lag1,0.0017255894803673132
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,imports_ma3,0.0016062682902666253
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,exports_lag1,0.001542587095449128
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,exports_lag3,0.0013254398581010515
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,labour_cost_index_yoy_lag6,0.00132209729389978
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_qoq_lag6,0.001274997624758359
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,labour_cost_index_qoq_ma6,0.0012737169920339277
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,credit_card_spending_yoy_lag6,0.0010051260645782022
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,credit_card_spending_yoy_lag1,0.000990017326985339
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,balance_of_trade_ma3,0.0008829098768982909
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,credit_card_spending_yoy_ma3,0.0008700249819511185
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,labour_cost_index_qoq_lag6,0.0007647707316597492
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,capacity_utilization_ma6,0.0007635627644468443
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,capacity_utilization_lag3,0.0007269720837371592
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_price_index_lag1,0.0007097959009539915
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,labour_cost_index_yoy_lag3,0.0006356210171771521
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_price_index_ma3,0.000606754179223252
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_price_index_lag6,0.0005991472536064758
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,imports_lag1,0.0005655777143936953
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,labour_cost_index_yoy_ma3,0.0005499590153081043
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,capacity_utilization_lag6,0.0005076253146756761
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,credit_card_spending_yoy_ma6,0.0005074332669111108
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,imports_lag6,0.0004604161368183076
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,balance_of_trade_lag1,0.00039658620344244625
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,labour_cost_index_yoy_ma6,0.0003397203204526303
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,consumer_price_index_lag3,0.00033356936752363704
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,imports_lag3,0.0003316474639239633
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_yoy_lag6,0.00031566856329826054
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,employment_change_qoq_lag6,0.00029311809781842543
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,business_confidence_lag1,0.00027360747817209435
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,cpi_headline_yoy_lag3,0.00021984552302044898
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,exports_ma3,0.00021825340743042234
RBNZ,unemployment,unemployment_rate,Unemployment Rate,random_forest,exports_lag6,0.00018266496147454904
