central_bank_code,currency,indicator_key,indicator,indicator_category,target_families,initial_signed_weight,initial_abs_weight,avg_abs_correlation,avg_model_importance,avg_pca_score,economic_rationale,initial_normalized_abs_weight
RBA,AUD,rba_weighted_median_cpi_yoy,RBA Weighted Median CPI (YoY),Inflation,"gdp_growth,inflation,unemployment",0.04169868354215163,0.04169868354215163,0.65902313075964,0.008531246811072134,0.2612950537863377,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.87. strong positive Pearson correlation (0.87); Spearman 0.88; same macro theme; PCA loading signal 0.26",0.05685655440435858
RBA,AUD,producer_price_index_qoq,Producer Price Index (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.040867116950000996,0.040867116950000996,0.6453622961961266,0.0220080476472785,0.2564639821788557,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.65. moderate positive Pearson correlation (0.65); Spearman 0.65; same macro theme; PCA loading signal 0.26; model importance signal 0.03",0.05572270539112376
RBA,AUD,cpi_headline_qoq,Headline CPI (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.040012333926846395,0.040012333926846395,0.5856037209021868,0.04649494062739493,0.2075938071214254,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.82. strong positive Pearson correlation (0.82); Spearman 0.58; PCA loading signal 0.21; model importance signal 0.10",0.05455720055184547
RBA,AUD,rba_trimmed_mean_cpi_yoy,RBA Trimmed Mean CPI (YoY),Inflation,"inflation,unemployment",0.035904596074869,0.035904596074869,0.877483839351947,0.0117807476223452,0.2722453031235465,"Linked to inflation, unemployment; strongest target link is inflation with Pearson 0.93. strong positive Pearson correlation (0.93); Spearman 0.90; same macro theme; PCA loading signal 0.27; model importance signal 0.02",0.04895626064630368
RBA,AUD,consumer_inflation_expectation,Consumer Inflation Expectation,Inflation,"gdp_growth,inflation,unemployment",0.025708192887454566,0.025708192887454566,0.5252616947094345,0.013644406586261001,0.2264625412710353,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.72. strong positive Pearson correlation (0.72); Spearman 0.68; same macro theme; PCA loading signal 0.23; model importance signal 0.01",0.035053367237978826
RBA,AUD,services_pmi,Services PMI,Growth,"gdp_growth,inflation,unemployment",0.025301492092555566,0.025301492092555566,0.24874407628830056,0.0095080796756483,0.2662468412842586,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.11. weak positive Pearson correlation (0.11); Spearman 0.19; same macro theme; PCA loading signal 0.27; model importance signal 0.03",0.034498826808708534
RBA,AUD,balance_of_trade,Balance of Trade,Trade,"gdp_growth,inflation,unemployment",0.02493560812989243,0.02493560812989243,0.23284465003274937,0.011552641759874234,0.2868467633675802,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.43. moderate positive Pearson correlation (0.43); Spearman 0.41; PCA loading signal 0.29; model importance signal 0.03",0.033999940521140005
RBA,AUD,employment_change,Employment Change,Labor,"gdp_growth,inflation,unemployment",0.024831092249844863,0.024831092249844863,0.19449536374998155,0.017722120072629164,0.2340182163305727,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.38. weak positive Pearson correlation (0.38); Spearman 0.09; PCA loading signal 0.23; model importance signal 0.04",0.03385743211763041
RBA,AUD,composite_pmi,Composite PMI,Growth,"gdp_growth,inflation,unemployment",0.0245718271219057,0.0245718271219057,0.25066072827108327,0.0,0.269472194319627,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.11. weak positive Pearson correlation (0.11); Spearman 0.19; same macro theme; PCA loading signal 0.27",0.03350392163241509
RBA,AUD,manufacturing_pmi,Manufacturing PMI,Growth,"gdp_growth,inflation,unemployment",0.024372862696270235,0.024372862696270235,0.1675272109548801,0.011532459841791467,0.3076420442377799,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.04. weak positive Pearson correlation (0.04); Spearman 0.20; same macro theme; PCA loading signal 0.31; model importance signal 0.02",0.03323263173235771
RBA,AUD,commodity_prices_yoy,Commodity Prices (YoY),Inflation,"gdp_growth,inflation,unemployment",0.024315060853228265,0.024315060853228265,0.21618226104019356,0.008077340808681534,0.2512596353643246,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.51. moderate positive Pearson correlation (0.51); Spearman 0.34; same macro theme; PCA loading signal 0.25; model importance signal 0.02",0.03315381836573749
RBA,AUD,nab_business_confidence,NAB Business Confidence,Sentiment,"gdp_growth,inflation,unemployment",0.02219790560613133,0.02219790560613133,0.23712159119033763,0.0033822962747889662,0.1734472765812273,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.48. moderate positive Pearson correlation (0.48); Spearman 0.37; PCA loading signal 0.17; model importance signal 0.01",0.030267056907972083
RBA,AUD,import_price_index_qoq,Import Price Index (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.021639421721771863,0.021639421721771863,0.2511128183386631,0.006876138834433834,0.1934199016566502,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.28. weak positive Pearson correlation (0.28); Spearman 0.42; same macro theme; PCA loading signal 0.19; model importance signal 0.02",0.02950555878242711
RBA,AUD,building_permits,Building Permits,Housing,"gdp_growth,inflation,unemployment",-0.018767508801000497,0.018767508801000497,0.23195874953371776,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson -0.46. moderate negative Pearson correlation (-0.46); Spearman -0.42",0.02558967800745356
RBA,AUD,private_sector_credit_yoy,Private Sector Credit (YoY),Growth,"gdp_growth,inflation,unemployment",0.017751739842744967,0.017751739842744967,0.4908836562516668,0.07732004830584624,0.2598411121956425,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.78. strong negative Pearson correlation (-0.78); Spearman -0.67; PCA loading signal 0.26; model importance signal 0.01",0.024204667303723938
RBA,AUD,ai_group_services_index,Ai Group Services Index,Growth,"gdp_growth,unemployment",0.01709614435251313,0.01709614435251313,0.22677082993945605,0.0198448042277598,0.2538551812410303,"Linked to gdp_growth, unemployment; strongest target link is gdp_growth with Pearson 0.04. weak positive Pearson correlation (0.04); Spearman -0.02; same macro theme; PCA loading signal 0.25; model importance signal 0.04",0.02331075657342621
RBA,AUD,imports_mom,Imports (MoM),Trade,"gdp_growth,inflation,unemployment",0.014943447116562765,0.014943447116562765,0.1715294907498743,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.12. weak positive Pearson correlation (0.12); Spearman 0.05",0.020375533273434023
RBA,AUD,leading_index_mom,Leading Index (MoM),Growth,"gdp_growth,inflation,unemployment",0.014746479339178664,0.014746479339178664,0.2681220904202946,0.0311392357479645,0.2402822581941646,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.44. moderate positive Pearson correlation (0.44); Spearman 0.23; same macro theme; PCA loading signal 0.24; model importance signal 0.09",0.020106965822391493
RBA,AUD,consumer_price_index,Consumer Price Index,Inflation,"inflation,unemployment",0.012516045768855733,0.012516045768855733,0.20635569470208148,0.0,0.0,"Linked to inflation, unemployment; strongest target link is inflation with Pearson 0.05. weak positive Pearson correlation (0.05); Spearman -0.49; same macro theme",0.017065748285915044
RBA,AUD,full_time_employment_change,Full-Time Employment Change,Labor,"gdp_growth,inflation,unemployment",0.011030983280093434,0.011030983280093434,0.12644679390105593,0.003497324317176,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.10. weak negative Pearson correlation (-0.10); Spearman -0.09; same macro theme; model importance signal 0.01",0.015040851358393744
RBA,AUD,westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Sentiment,"gdp_growth,inflation,unemployment",0.0095391644248565,0.0095391644248565,0.29974223969169617,0.008255772090352966,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.43. moderate positive Pearson correlation (0.43); Spearman 0.09; model importance signal 0.02",0.01300674206047105
RBA,AUD,current_account,Current Account,Trade,"gdp_growth,inflation,unemployment",-0.009533380768886867,0.009533380768886867,0.21025579557883453,0.0,0.23628285434058807,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.40. weak positive Pearson correlation (0.40); Spearman 0.27; PCA loading signal 0.24",0.012998855990159952
RBA,AUD,westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Sentiment,"gdp_growth,inflation,unemployment",-0.009382024455445264,0.009382024455445264,0.2591634019728052,0.014959099672231866,0.22060729150744188,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.44. moderate positive Pearson correlation (0.44); Spearman 0.63; PCA loading signal 0.22; model importance signal 0.04",0.012792480207074701
RBA,AUD,monthly_cpi_indicator,Monthly CPI Indicator,Inflation,"gdp_growth,unemployment",0.008863656761550966,0.008863656761550966,0.48182930097541893,0.007752285520689,0.2526964058736206,"Linked to gdp_growth, unemployment; strongest target link is unemployment with Pearson -0.82. strong negative Pearson correlation (-0.82); Spearman -0.75; PCA loading signal 0.25; model importance signal 0.02",0.012085680891466324
RBA,AUD,private_house_approvals_mom,Private House Approvals (MoM),Housing,"gdp_growth,inflation,unemployment",-0.008853668835055199,0.008853668835055199,0.13004659440937075,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson -0.31. weak negative Pearson correlation (-0.31); Spearman -0.43",0.012072062258023875
RBA,AUD,cpi_headline_yoy,Headline CPI (YoY),Inflation,gdp_growth,0.008630947648707133,0.008630947648707133,0.3740647970172684,0.0,0.271121537222668,Linked to gdp_growth; strongest target link is gdp_growth with Pearson 0.37. weak positive Pearson correlation (0.37); Spearman 0.16; PCA loading signal 0.27,0.01176837978718996
RBA,AUD,part_time_employment_change,Part-Time Employment Change,Labor,"gdp_growth,inflation,unemployment",0.008605022015843698,0.008605022015843698,0.21568664474868268,0.0170513287733304,0.2046614993990505,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.35. weak positive Pearson correlation (0.35); Spearman 0.14; PCA loading signal 0.20; model importance signal 0.04",0.011733029938462067
RBA,AUD,exports_mom,Exports (MoM),Trade,"gdp_growth,inflation,unemployment",0.0084079017543967,0.0084079017543967,0.10279416949862653,0.0,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.24. weak positive Pearson correlation (0.24); Spearman 0.13",0.01146425457393927
RBA,AUD,td_mi_inflation_gauge_mom,TD-MI Inflation Gauge (MoM),Inflation,"gdp_growth,inflation,unemployment",0.008251616285728201,0.008251616285728201,0.21855972024943005,0.003998452273250867,0.0,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.30. weak positive Pearson correlation (0.30); Spearman 0.20; same macro theme; model importance signal 0.01",0.011251157840490147
RBA,AUD,thomson_reuters_ipsos_pcsi,Thomson Reuters IPSOS PCSI,Sentiment,unemployment,-0.007385952460065666,0.007385952460065666,0.4659649555050937,0.0,0.0,Linked to unemployment; strongest target link is unemployment with Pearson 0.47. moderate positive Pearson correlation (0.47); Spearman 0.46,0.01007081692277475
RBA,AUD,export_price_index_qoq,Export Price Index (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.007156717840500199,0.007156717840500199,0.12183929126000588,0.012395146745600065,0.23613621281616828,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.02. weak positive Pearson correlation (0.02); Spearman 0.06; same macro theme; PCA loading signal 0.24; model importance signal 0.04",0.00975825332336252
RBA,AUD,ai_group_construction_index,Ai Group Construction Index,Growth,"gdp_growth,inflation,unemployment",0.006693574536065167,0.006693574536065167,0.18520841875053637,0.0,0.2948634732094977,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.09. weak positive Pearson correlation (0.09); Spearman 0.21; same macro theme; PCA loading signal 0.29",0.009126752991727206
RBA,AUD,private_sector_credit_mom,Private Sector Credit (MoM),Growth,"gdp_growth,inflation,unemployment",0.0055313871540476015,0.0055313871540476015,0.35534561220505684,0.01459507440402403,0.1629897447250588,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson -0.14. weak negative Pearson correlation (-0.14); Spearman 0.04; same macro theme; PCA loading signal 0.16; model importance signal 0.02",0.007542099364786082
RBA,AUD,ai_group_industry_index,Ai Group Industry Index,Growth,"gdp_growth,unemployment",-0.004548035995757867,0.004548035995757867,0.2974127323588339,0.00310816552777565,0.0,"Linked to gdp_growth, unemployment; strongest target link is gdp_growth with Pearson -0.24. weak negative Pearson correlation (-0.24); Spearman -0.26; same macro theme; model importance signal 0.01",0.0062012906418111215
RBA,AUD,housing_credit_mom,Housing Credit (MoM),Growth,"gdp_growth,unemployment",-0.0031767245198562333,0.0031767245198562333,0.47032994246240123,0.0202980713664351,0.261330281806111,"Linked to gdp_growth, unemployment; strongest target link is unemployment with Pearson 0.76. strong positive Pearson correlation (0.76); Spearman 0.78; PCA loading signal 0.26; model importance signal 0.02",0.0043314943098452085
RBA,AUD,retail_sales_mom,Retail Sales (MoM),Growth,"inflation,unemployment",0.0014479250698009004,0.0014479250698009004,0.24468211486117317,0.0,0.0,"Linked to inflation, unemployment; strongest target link is inflation with Pearson 0.37. weak positive Pearson correlation (0.37); Spearman 0.16",0.0019742597010610975
RBA,AUD,ai_group_manufacturing_index,Ai Group Manufacturing Index,Growth,"gdp_growth,inflation,unemployment",-0.0009502020345270677,0.0009502020345270677,0.19061862847456965,0.0,0.2863480543502006,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.08. weak positive Pearson correlation (0.08); Spearman 0.18; same macro theme; PCA loading signal 0.29",0.0012956095752185647
RBA,AUD,corelogic_dwelling_prices_mom,CoreLogic Dwelling Prices (MoM),Housing,"gdp_growth,unemployment",0.0004930818216867337,0.0004930818216867337,0.1458179057307634,0.0,0.2577319727534901,"Linked to gdp_growth, unemployment; strongest target link is gdp_growth with Pearson 0.15. weak positive Pearson correlation (0.15); Spearman 0.00; PCA loading signal 0.26",0.0006723217866624626
RBNZ,NZD,labour_cost_index_qoq,Labour Cost Index (QoQ),Labor,"gdp_growth,inflation,unemployment",0.057878433168642426,0.057878433168642426,0.6054194982913388,0.025852880007813633,0.3532126742276502,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.64. moderate negative Pearson correlation (-0.64); Spearman -0.66; same macro theme; PCA loading signal 0.35; model importance signal 0.01",0.15484153889959706
RBNZ,NZD,labour_cost_index_yoy,Labour Cost Index (YoY),Labor,"gdp_growth,inflation,unemployment",0.052052032561091435,0.052052032561091435,0.5207101119296946,0.019369000133746733,0.3190101702958986,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.56. moderate negative Pearson correlation (-0.56); Spearman -0.57; same macro theme; PCA loading signal 0.32; model importance signal 0.03",0.13925423311179072
RBNZ,NZD,cpi_headline_qoq,Headline CPI (QoQ),Inflation,"gdp_growth,inflation,unemployment",0.04712365618827549,0.04712365618827549,0.6309591173873219,0.15974511949179285,0.3694991761884383,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.75. strong positive Pearson correlation (0.75); Spearman 0.72; same macro theme; PCA loading signal 0.37; model importance signal 0.05",0.1260694017322039
RBNZ,NZD,participation_rate,Labor Force Participation Rate,Labor,"gdp_growth,inflation,unemployment",0.044673495360336025,0.044673495360336025,0.5043308617834614,0.0276916595019425,0.3646882570921226,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.69. moderate positive Pearson correlation (0.69); Spearman 0.72; PCA loading signal 0.36; model importance signal 0.01",0.11951451328102165
RBNZ,NZD,balance_of_trade,Balance of Trade,Growth,"inflation,unemployment",-0.0438578341404135,0.0438578341404135,0.44358839920914517,0.046403246819892996,0.227155757833053,"Linked to inflation, unemployment; strongest target link is inflation with Pearson -0.50. moderate negative Pearson correlation (-0.50); Spearman -0.37; PCA loading signal 0.23; model importance signal 0.06",0.11733238374504187
RBNZ,NZD,exports,Exports,Growth,"gdp_growth,inflation,unemployment",0.036567510806054394,0.036567510806054394,0.1611131017697592,0.0192357574655773,0.3726955334793356,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.14. weak positive Pearson correlation (0.14); Spearman 0.23; same macro theme; PCA loading signal 0.37; model importance signal 0.04",0.09782866150572951
RBNZ,NZD,employment_change_qoq,Employment Change (QoQ),Labor,"gdp_growth,inflation,unemployment",0.03305330220738292,0.03305330220738292,0.34748591478476104,0.05671656161808677,0.44639987151925214,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson -0.45. moderate negative Pearson correlation (-0.45); Spearman -0.38; same macro theme; PCA loading signal 0.45; model importance signal 0.02",0.08842713769724991
RBNZ,NZD,business_confidence,Business Confidence,Growth,"gdp_growth,inflation,unemployment",-0.022539902282700593,0.022539902282700593,0.45917241349059085,0.03683546237737236,0.3009365416206782,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.72. strong positive Pearson correlation (0.72); Spearman 0.68; PCA loading signal 0.30; model importance signal 0.04",0.06030075392557077
RBNZ,NZD,unemployment_rate,Unemployment Rate,Labor,"gdp_growth,inflation",-0.013827528615898164,0.013827528615898164,0.594177756027507,0.075676164481863,0.3784887413353238,"Linked to gdp_growth, inflation; strongest target link is inflation with Pearson -0.80. strong negative Pearson correlation (-0.80); Spearman -0.76; PCA loading signal 0.38; model importance signal 0.13",0.03699263599319213
RBNZ,NZD,cpi_headline_yoy,Headline CPI (YoY),Inflation,"gdp_growth,unemployment",0.008910881008388702,0.008910881008388702,0.6522158992530557,0.02971504503645485,0.3671195894021882,"Linked to gdp_growth, unemployment; strongest target link is unemployment with Pearson -0.80. strong negative Pearson correlation (-0.80); Spearman -0.76; PCA loading signal 0.37; model importance signal 0.03",0.02383918245108333
RBNZ,NZD,credit_card_spending_yoy,Credit Card Spending (YoY),Growth,"gdp_growth,inflation,unemployment",0.008546509064535465,0.008546509064535465,0.16470823711331092,0.02321849559557243,0.2952980474629851,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson -0.10. weak negative Pearson correlation (-0.10); Spearman -0.10; same macro theme; PCA loading signal 0.30; model importance signal 0.03",0.02286438217696948
RBNZ,NZD,capacity_utilization,Capacity Utilization,Growth,"gdp_growth,inflation,unemployment",0.0039572103253784005,0.0039572103253784005,0.17926619998313154,0.028327763467121736,0.4462103334839835,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson -0.20. weak negative Pearson correlation (-0.20); Spearman -0.24; same macro theme; PCA loading signal 0.45; model importance signal 0.03",0.01058668148022603
RBNZ,NZD,imports,Imports,Growth,"gdp_growth,inflation,unemployment",-0.0008030885464887678,0.0008030885464887678,0.4077853152756549,0.03210124461567853,0.3937952279188586,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson -0.44. moderate negative Pearson correlation (-0.44); Spearman -0.51; same macro theme; PCA loading signal 0.39; model importance signal 0.04",0.002148494000323647
SNB,CHF,producer_import_prices_yoy,Producer & Import Prices (YoY),Inflation,"gdp_growth,inflation,unemployment",0.11886381366237436,0.11886381366237436,0.45263259567280323,0.0627465875559394,0.3653700866721592,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.74. strong positive Pearson correlation (0.74); Spearman 0.74; same macro theme; PCA loading signal 0.37; model importance signal 0.11",0.18764327883600718
SNB,CHF,cpi_headline_yoy,Headline CPI (YoY),Inflation,"gdp_growth,unemployment",0.0905546237585496,0.0905546237585496,0.4914468860634773,0.16116667521378497,0.5163344998946099,"Linked to gdp_growth, unemployment; strongest target link is unemployment with Pearson -0.87. strong negative Pearson correlation (-0.87); Spearman -0.90; PCA loading signal 0.52; model importance signal 0.28",0.14295323355583997
SNB,CHF,cpi_headline_mom,Headline CPI (MoM),Inflation,"gdp_growth,inflation,unemployment",0.08670724882072432,0.08670724882072432,0.28576900630325736,0.0238242965440426,0.3152657194908059,"Linked to gdp_growth, inflation, unemployment; strongest target link is inflation with Pearson 0.43. moderate positive Pearson correlation (0.43); Spearman 0.38; same macro theme; PCA loading signal 0.32; model importance signal 0.01",0.1368796100870892
SNB,CHF,balance_of_trade,Balance of Trade,Growth,"gdp_growth,inflation,unemployment",-0.0855801148316991,0.0855801148316991,0.1944530078439847,0.13008844482077195,0.2539915897582966,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson -0.21. weak negative Pearson correlation (-0.21); Spearman -0.24; same macro theme; PCA loading signal 0.25; model importance signal 0.33",0.13510027026219554
SNB,CHF,economic_sentiment_index,Economic Sentiment Index,Sentiment,"gdp_growth,inflation,unemployment",-0.07099396136117116,0.07099396136117116,0.5205746210066412,0.04283978784216253,0.4509574005699118,"Linked to gdp_growth, inflation, unemployment; strongest target link is unemployment with Pearson 0.71. strong positive Pearson correlation (0.71); Spearman 0.68; PCA loading signal 0.45; model importance signal 0.04",0.11207397169003853
SNB,CHF,unemployment_rate,Unemployment Rate,Labor,"gdp_growth,inflation",-0.07073166248743916,0.07073166248743916,0.46123777007173977,0.0428912259196567,0.4832177752201831,"Linked to gdp_growth, inflation; strongest target link is inflation with Pearson -0.87. strong negative Pearson correlation (-0.87); Spearman -0.90; PCA loading signal 0.48; model importance signal 0.04",0.11165989595760523
SNB,CHF,producer_import_prices_mom,Producer & Import Prices (MoM),Inflation,"gdp_growth,inflation,unemployment",0.05674452272973746,0.05674452272973746,0.24151873217908837,0.03712028072722557,0.526690470992808,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.50. moderate positive Pearson correlation (0.50); Spearman 0.47; PCA loading signal 0.53; model importance signal 0.05",0.0895792249375114
SNB,CHF,gdp_qoq,GDP (QoQ),Growth,"inflation,unemployment",0.027426327985521665,0.027426327985521665,0.0838782840852057,0.037900512172510004,0.3555178139913145,"Linked to inflation, unemployment; strongest target link is inflation with Pearson 0.11. weak positive Pearson correlation (0.11); Spearman 0.20; PCA loading signal 0.36; model importance signal 0.02",0.0432963233390187
SNB,CHF,consumer_confidence,Consumer Confidence,Sentiment,"gdp_growth,inflation,unemployment",-0.01684804915127157,0.01684804915127157,0.24432596753471478,0.022332187949197568,0.3980104573305943,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.29. weak positive Pearson correlation (0.29); Spearman 0.37; PCA loading signal 0.40; model importance signal 0.01",0.026597019625456752
SNB,CHF,retail_sales_mom,Retail Sales (MoM),Growth,"gdp_growth,inflation,unemployment",0.0067216904795037655,0.0067216904795037655,0.2529289500444565,0.034936300392650665,0.7011432682807085,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.65. moderate positive Pearson correlation (0.65); Spearman 0.29; same macro theme; PCA loading signal 0.70; model importance signal 0.05",0.010611135567948807
SNB,CHF,retail_sales_yoy,Retail Sales (YoY),Growth,"gdp_growth,inflation,unemployment",-0.0022842662450624357,0.0022842662450624357,0.28205607528788307,0.027485874723019065,0.5032961671292822,"Linked to gdp_growth, inflation, unemployment; strongest target link is gdp_growth with Pearson 0.52. moderate positive Pearson correlation (0.52); Spearman 0.42; same macro theme; PCA loading signal 0.50; model importance signal 0.03",0.003606036141288719
