central_bank_code,month,indicator_key,value_normalized,indicator,indicator_category,signed_weight,contribution
BOE,2024-02-01,avg_earnings_excl_bonus,0.6432321786224294,Average Earnings (excl. Bonus),Labor,0.03474154050364977,0.022346876786862015
BOE,2024-02-01,avg_earnings_incl_bonus,0.2815292816407941,Average Earnings (incl. Bonus),Labor,0.034479076441417934,0.009706869622190419
BOE,2024-02-01,cbi_industrial_trends_orders,-0.1074050362972677,CBI Industrial Trends Orders,Sentiment,0.028084467448431003,-0.003016413245688165
BOE,2024-02-01,claimant_count_change,-0.0755053604418901,Claimant Count Change,Labor,-0.005976579011764522,0.0004512637524927156
BOE,2024-02-01,composite_pmi,0.7791640011665802,Composite PMI,Growth,-0.002000746817444508,-0.0015589098956013646
BOE,2024-02-01,consumer_confidence,0.2990709094431289,Consumer Confidence,Sentiment,-0.015961959416090406,-0.004773757719064473
BOE,2024-02-01,core_cpi_mom,0.5705884046647633,Core CPI (MoM),Inflation,0.018972719685654595,0.010825613857589405
BOE,2024-02-01,core_cpi_yoy,0.3829831469727459,Core CPI (YoY),Inflation,0.02016600234951813,0.0077232390416782405
BOE,2024-02-01,core_rpi_mom,0.7773546959401967,Core RPI (MoM),Inflation,0.013746752269245582,0.010686102430424609
BOE,2024-02-01,core_rpi_yoy,0.0159162270734652,Core RPI (YoY),Inflation,-0.006626060558788582,-0.00010546188445621078
BOE,2024-02-01,cpi_headline_mom,0.40591510711167,Headline CPI (MoM),Inflation,0.023985854641110485,0.00973622075581131
BOE,2024-02-01,cpi_headline_yoy,-0.2543462156686766,Headline CPI (YoY),Inflation,0.03836547672259452,-0.009758113816716618
BOE,2024-02-01,employment_change,-1.6262461979857714,Employment Change,Labor,0.02166020457849437,-0.035224825343370465
BOE,2024-02-01,gdp_mom,0.0246253505777811,GDP (MoM),Growth,0.008663709062976166,0.0002133468729796875
BOE,2024-02-01,gdp_yoy,-0.0999357523640243,GDP (YoY),Growth,0.0068294113366523315,-0.0006825023601317476
BOE,2024-02-01,hmrc_payrolls_change,0.4907691789581744,HMRC Payrolls Change,Labor,0.01676267758768049,0.008226605516846546
BOE,2024-02-01,house_price_index_mom,0.1454486441965891,House Price Index (MoM),Housing,0.0036876671655033397,0.0005363661894707395
BOE,2024-02-01,house_price_index_yoy,-0.6037897871154319,House Price Index (YoY),Housing,0.008371142961750417,-0.00505441062678813
BOE,2024-02-01,industrial_production_yoy,0.3827454389145539,Industrial Production (YoY),Growth,0.009309993091539317,0.0035633573921126805
BOE,2024-02-01,manufacturing_pmi,-0.6580806667683713,Manufacturing PMI,Growth,-0.0156279534870373,0.0102844540509746
BOE,2024-02-01,nationwide_hpi_yoy,-0.5939208464611733,Nationwide House Prices (YoY),Housing,0.007341620841820497,-0.004360341664771021
BOE,2024-02-01,ppi_core_output_mom,-0.2948364696492485,PPI Core Output (MoM),Inflation,0.025082618930627652,-0.007395270815063665
BOE,2024-02-01,ppi_core_output_yoy,-0.8355527691921325,PPI Core Output (YoY),Inflation,0.03139800078337048,-0.02623468650164195
BOE,2024-02-01,ppi_input_mom,-0.4636838558340637,PPI Input (MoM),Inflation,-0.007288538215659542,0.003379577503230943
BOE,2024-02-01,ppi_input_yoy,-0.7984624327232553,PPI Input (YoY),Inflation,0.029930518644383855,-0.023898394729463483
BOE,2024-02-01,ppi_output_mom,-0.0027160050092517,PPI Output (MoM),Inflation,0.016825964388651752,-4.569940356506888e-05
BOE,2024-02-01,ppi_output_yoy,-0.6526063487045125,PPI Output (YoY),Inflation,0.031618543044326645,-0.020634461927514475
BOE,2024-02-01,public_sector_net_borrowing,0.3715275607114335,Public Sector Net Borrowing,Growth,0.012878406150973607,0.004784682823122346
BOE,2024-02-01,retail_price_index_mom,0.4996394991493129,Retail Price Index (MoM),Inflation,0.029702230540804925,0.014840407591025197
BOE,2024-02-01,retail_price_index_yoy,-0.2890794309162069,Retail Price Index (YoY),Inflation,0.04060038322012131,-0.011736735676252583
BOE,2024-02-01,retail_sales_ex_fuel_mom,0.00551138881257,Retail Sales Ex Fuel (MoM),Growth,-0.0024394857309779023,-1.3444954366135758e-05
BOE,2024-02-01,retail_sales_ex_fuel_yoy,-0.1689786436682578,Retail Sales Ex Fuel (YoY),Growth,-0.011365469827153403,0.0019205216760448903
BOE,2024-02-01,retail_sales_yoy,-0.1170483907102282,Retail Sales (YoY),Growth,-0.007862414164041298,0.000920282924998338
BOE,2024-02-01,services_pmi,1.0668922555174667,Services PMI,Growth,0.0007372775021844698,0.0007865956572478731
BOE,2024-02-01,unemployment_rate,-0.1755368815428905,Unemployment Rate,Labor,-0.007185576353992047,0.001261333665268097
BOE,2024-03-01,avg_earnings_excl_bonus,0.6432321786224294,Average Earnings (excl. Bonus),Labor,0.03474154050364977,0.022346876786862015
BOE,2024-03-01,avg_earnings_incl_bonus,0.33253096309746,Average Earnings (incl. Bonus),Labor,0.034479076441417934,0.011465360495775649
BOE,2024-03-01,cbi_industrial_trends_orders,-0.0162007596649509,CBI Industrial Trends Orders,Sentiment,0.028084467448431003,-0.00045498970745016745
BOE,2024-03-01,claimant_count_change,-0.1247513293468262,Claimant Count Change,Labor,-0.005976579011764522,0.0007455861766639649
BOE,2024-03-01,composite_pmi,0.633384929980573,Composite PMI,Growth,-0.002000746817444508,-0.0012672428828759442
BOE,2024-03-01,consumer_confidence,0.2990709094431289,Consumer Confidence,Sentiment,-0.015961959416090406,-0.004773757719064473
BOE,2024-03-01,core_cpi_mom,0.5705884046647633,Core CPI (MoM),Inflation,0.018972719685654595,0.010825613857589405
BOE,2024-03-01,core_cpi_yoy,0.2194622527596633,Core CPI (YoY),Inflation,0.02016600234951813,0.004425676304781911
BOE,2024-03-01,core_rpi_mom,0.4014908869141675,Core RPI (MoM),Inflation,0.013746752269245582,0.005519195760768754
BOE,2024-03-01,core_rpi_yoy,-0.2387434061019846,Core RPI (YoY),Inflation,-0.006626060558788582,0.0015819282668432055
BOE,2024-03-01,cpi_headline_mom,0.40591510711167,Headline CPI (MoM),Inflation,0.023985854641110485,0.00973622075581131
BOE,2024-03-01,cpi_headline_yoy,-0.3171069701843241,Headline CPI (YoY),Inflation,0.03836547672259452,-0.012165960083179161
BOE,2024-03-01,employment_change,-1.7924696753688385,Employment Change,Labor,0.02166020457849437,-0.038825259869236434
BOE,2024-03-01,gdp_mom,0.1245753029228929,GDP (MoM),Growth,0.008663709062976166,0.0010792841809560685
BOE,2024-03-01,gdp_yoy,0.0171013052173731,GDP (YoY),Growth,0.0068294113366523315,0.0001167918477230795
BOE,2024-03-01,hmrc_payrolls_change,-1.1574500671992571,HMRC Payrolls Change,Labor,0.01676267758768049,-0.019401962300300266
BOE,2024-03-01,house_price_index_mom,-0.01303549169686391,House Price Index (MoM),Housing,0.0036876671655033397,-4.8070554716716455e-05
BOE,2024-03-01,house_price_index_yoy,-0.959945256208588,House Price Index (YoY),Housing,0.008371142961750417,-0.008035838975176221
BOE,2024-03-01,industrial_production_yoy,0.237865593747119,Industrial Production (YoY),Growth,0.009309993091539317,0.0022145270345005756
BOE,2024-03-01,manufacturing_pmi,0.503574771092319,Manufacturing PMI,Growth,-0.0156279534870373,-0.007869843099876216
BOE,2024-03-01,nationwide_hpi_yoy,-0.5097563429475446,Nationwide House Prices (YoY),Housing,0.007341620841820497,-0.0037424377916338903
BOE,2024-03-01,niesr_monthly_gdp_tracker,0.0924094944642001,NIESR Monthly GDP Tracker,Growth,0.010315139642700777,0.0009532168397096085
BOE,2024-03-01,ppi_core_output_mom,-0.0869389589991374,PPI Core Output (MoM),Inflation,0.025082618930627652,-0.002180656778800825
BOE,2024-03-01,ppi_core_output_yoy,-0.8783852370849197,PPI Core Output (YoY),Inflation,0.03139800078337048,-0.027579540362093376
BOE,2024-03-01,ppi_input_mom,-0.2511620885767845,PPI Input (MoM),Inflation,-0.007288538215659542,0.0018306044809167608
BOE,2024-03-01,ppi_input_yoy,-0.7754607612870421,PPI Input (YoY),Inflation,0.029930518644383855,-0.02320994277368991
BOE,2024-03-01,ppi_output_mom,-0.160244295545855,PPI Output (MoM),Inflation,0.016825964388651752,-0.002696264810339143
BOE,2024-03-01,ppi_output_yoy,-0.6168902668438229,PPI Output (YoY),Inflation,0.031618543044326645,-0.019505171455827565
BOE,2024-03-01,public_sector_net_borrowing,0.149478026675046,Public Sector Net Borrowing,Growth,0.012878406150973607,0.0019250387381673094
BOE,2024-03-01,retail_price_index_mom,0.0262968157447007,Retail Price Index (MoM),Inflation,0.029702230540804925,0.0007810740837381689
BOE,2024-03-01,retail_price_index_yoy,-0.3395272764951547,Retail Price Index (YoY),Inflation,0.04060038322012131,-0.013784937539387365
BOE,2024-03-01,retail_sales_ex_fuel_mom,-0.142115097238412,Retail Sales Ex Fuel (MoM),Growth,-0.0024394857309779023,0.0003466877518696432
BOE,2024-03-01,retail_sales_ex_fuel_yoy,-0.0341552577627329,Retail Sales Ex Fuel (YoY),Growth,-0.011365469827153403,0.0003881905515409878
BOE,2024-03-01,retail_sales_yoy,0.0431615940743966,Retail Sales (YoY),Growth,-0.007862414164041298,-0.00033935432859313674
BOE,2024-03-01,services_pmi,0.565551681744215,Services PMI,Growth,0.0007372775021844698,0.00041696853127260104
BOE,2024-03-01,unemployment_rate,0.0431648069367756,Unemployment Rate,Labor,-0.007185576353992047,-0.00031016401604952665
BOE,2024-04-01,avg_earnings_excl_bonus,0.6432321786224294,Average Earnings (excl. Bonus),Labor,0.03474154050364977,0.022346876786862015
BOE,2024-04-01,avg_earnings_incl_bonus,0.4345343260107914,Average Earnings (incl. Bonus),Labor,0.034479076441417934,0.014982342242946098
BOE,2024-04-01,cbi_business_optimism,0.8831287224884888,CBI Business Optimism Index,Sentiment,0.0003098126695293515,0.0002736044670522046
BOE,2024-04-01,cbi_industrial_trends_orders,-0.2442114512457427,CBI Industrial Trends Orders,Sentiment,0.028084467448431003,-0.006858548553045156
BOE,2024-04-01,claimant_count_change,-0.1414448781281604,Claimant Count Change,Labor,-0.005976579011764522,0.0008453564899423541
BOE,2024-04-01,composite_pmi,1.5809488926896096,Composite PMI,Growth,-0.002000746817444508,-0.0031630784655911556
BOE,2024-04-01,consumer_confidence,0.4950139190782822,Consumer Confidence,Sentiment,-0.015961959416090406,-0.007901392086727401
BOE,2024-04-01,core_cpi_mom,1.2218034317278088,Core CPI (MoM),Inflation,0.018972719685654595,0.02318093402114254
BOE,2024-04-01,core_cpi_yoy,0.0559413585465806,Core CPI (YoY),Inflation,0.02016600234951813,0.0011281135678855804
BOE,2024-04-01,core_rpi_mom,0.4014908869141675,Core RPI (MoM),Inflation,0.013746752269245582,0.005519195760768754
BOE,2024-04-01,core_rpi_yoy,-1.5120415719792328,Core RPI (YoY),Inflation,-0.006626060558788582,0.01001887902334028
BOE,2024-04-01,cpi_headline_mom,-0.1612539466608003,Headline CPI (MoM),Inflation,0.023985854641110485,-0.0038678137249113396
BOE,2024-04-01,cpi_headline_yoy,-0.5995303655047379,Headline CPI (YoY),Inflation,0.03836547672259452,-0.02300126828226061
BOE,2024-04-01,employment_change,-1.4978007836443106,Employment Change,Labor,0.02166020457849437,-0.03244267139156495
BOE,2024-04-01,gdp_qoq,0.0539502029922329,GDP (QoQ),Growth,0.009307969481971023,0.0005021668429978456
BOE,2024-04-01,gdp_yoy,0.0431095402354614,GDP (YoY),Growth,0.0068294113366523315,0.0002944127828019299
BOE,2024-04-01,hmrc_payrolls_change,-1.4984609457145877,HMRC Payrolls Change,Labor,0.01676267758768049,-0.02511821771074443
BOE,2024-04-01,house_price_index_mom,-0.1715196275903174,House Price Index (MoM),Housing,0.0036876671655033397,-0.0006325072989041741
BOE,2024-04-01,house_price_index_yoy,-0.756427845298213,House Price Index (YoY),Housing,0.008371142961750417,-0.006332165633240169
BOE,2024-04-01,industrial_production_yoy,0.0929857485796841,Industrial Production (YoY),Growth,0.009309993091539317,0.0008656966768884708
BOE,2024-04-01,manufacturing_pmi,0.0057224405805958,Manufacturing PMI,Growth,-0.0156279534870373,-8.943003522588589e-05
BOE,2024-04-01,nationwide_hpi_yoy,-0.7201676017316164,Nationwide House Prices (YoY),Housing,0.007341620841820497,-0.005287197474476718
BOE,2024-04-01,niesr_monthly_gdp_tracker,0.1149828060890429,NIESR Monthly GDP Tracker,Growth,0.010315139642700777,0.0011860637013180629
BOE,2024-04-01,ppi_core_output_yoy,-0.856969003138526,PPI Core Output (YoY),Inflation,0.03139800078337048,-0.02690711343186766
BOE,2024-04-01,ppi_input_mom,0.2447220350235336,PPI Input (MoM),Inflation,-0.007288538215659542,-0.0017836659044829974
BOE,2024-04-01,ppi_input_yoy,-0.6719532398240825,PPI Input (YoY),Inflation,0.029930518644383855,-0.02011190897270884
BOE,2024-04-01,ppi_output_mom,-0.160244295545855,PPI Output (MoM),Inflation,0.016825964388651752,-0.002696264810339143
BOE,2024-04-01,ppi_output_yoy,-0.5276000621920988,PPI Output (YoY),Inflation,0.031618543044326645,-0.01668194527661029
BOE,2024-04-01,public_sector_net_borrowing,-0.3876273943500293,Public Sector Net Borrowing,Growth,0.012878406150973607,-0.00499202301968329
BOE,2024-04-01,retail_price_index_mom,0.0262968157447007,Retail Price Index (MoM),Inflation,0.029702230540804925,0.0007810740837381689
BOE,2024-04-01,retail_price_index_yoy,-0.5917665043898933,Retail Price Index (YoY),Inflation,0.04060038322012131,-0.024025946855061268
BOE,2024-04-01,retail_sales_ex_fuel_mom,-0.6440451498117512,Retail Sales Ex Fuel (MoM),Growth,-0.0024394857309779023,0.0015711389530712924
BOE,2024-04-01,retail_sales_ex_fuel_yoy,-0.5434880489613823,Retail Sales Ex Fuel (YoY),Growth,-0.011365469827153403,0.006176997021889061
BOE,2024-04-01,retail_sales_mom,-0.6616397063474665,Retail Sales (MoM),Growth,-0.00275684687695854,0.0018240393581157785
BOE,2024-04-01,retail_sales_yoy,-0.4241175282140925,Retail Sales (YoY),Growth,-0.007862414164041298,0.0033345876610486654
BOE,2024-04-01,services_pmi,1.9263332391287629,Services PMI,Growth,0.0007372775021844698,0.0014202421589197733
BOE,2024-04-01,unemployment_rate,0.2618664954164437,Unemployment Rate,Labor,-0.007185576353992047,-0.0018816616973671646
BOE,2024-05-01,avg_earnings_excl_bonus,0.4728293818990651,Average Earnings (excl. Bonus),Labor,0.03474154050364977,0.016426821122562055
BOE,2024-05-01,avg_earnings_incl_bonus,0.33253096309746,Average Earnings (incl. Bonus),Labor,0.034479076441417934,0.011465360495775649
BOE,2024-05-01,cbi_industrial_trends_orders,-0.7002328344073264,CBI Industrial Trends Orders,Sentiment,0.028084467448431003,-0.019665666244235134
BOE,2024-05-01,claimant_count_change,0.2049462590845254,Claimant Count Change,Labor,-0.005976579011764522,-0.0012248775105842284
BOE,2024-05-01,composite_pmi,0.7791640011665802,Composite PMI,Growth,-0.002000746817444508,-0.0015589098956013646
BOE,2024-05-01,consumer_confidence,0.6909569287134356,Consumer Confidence,Sentiment,-0.015961959416090406,-0.011029026454390332
BOE,2024-05-01,core_cpi_mom,0.3535167289770816,Core CPI (MoM),Inflation,0.018972719685654595,0.006707173803071696
BOE,2024-05-01,core_cpi_yoy,-0.1620865004041961,Core CPI (YoY),Inflation,0.02016600234951813,-0.0032686367479761893
BOE,2024-05-01,core_rpi_mom,0.0256270778881383,Core RPI (MoM),Inflation,0.013746752269245582,0.00035228909111289846
BOE,2024-05-01,core_rpi_yoy,-2.021360838330132,Core RPI (YoY),Inflation,-0.006626060558788582,0.013393659325939111
BOE,2024-05-01,cpi_headline_mom,-0.1612539466608003,Headline CPI (MoM),Inflation,0.023985854641110485,-0.0038678137249113396
BOE,2024-05-01,cpi_headline_yoy,-0.6936714972782092,Headline CPI (YoY),Inflation,0.03836547672259452,-0.026613037681954423
BOE,2024-05-01,employment_change,-0.3040139915295567,Employment Change,Labor,0.02166020457849437,-0.0065850052512548525
BOE,2024-05-01,gdp_mom,0.1245753029228929,GDP (MoM),Growth,0.008663709062976166,0.0010792841809560685
BOE,2024-05-01,gdp_yoy,0.1081301277806823,GDP (YoY),Growth,0.0068294113366523315,0.0007384651204990569
BOE,2024-05-01,hmrc_payrolls_change,0.0531385515301666,HMRC Payrolls Change,Labor,0.01676267758768049,0.0008907444067765285
BOE,2024-05-01,house_price_index_mom,0.09262059889877144,House Price Index (MoM),Housing,0.0036876671655033397,0.0003415539414082542
BOE,2024-05-01,house_price_index_yoy,-0.6546691398430257,House Price Index (YoY),Housing,0.008371142961750417,-0.0054803289622721435
BOE,2024-05-01,industrial_production_yoy,0.2217678331729596,Industrial Production (YoY),Growth,0.009309993091539317,0.0020646569947658975
BOE,2024-05-01,manufacturing_pmi,0.876964018976115,Manufacturing PMI,Growth,-0.0156279534870373,-0.01370515289836402
BOE,2024-05-01,nationwide_hpi_yoy,-0.5728797205827661,Nationwide House Prices (YoY),Housing,0.007341620841820497,-0.0042058656964867385
BOE,2024-05-01,niesr_monthly_gdp_tracker,0.1149828060890429,NIESR Monthly GDP Tracker,Growth,0.010315139642700777,0.0011860637013180629
BOE,2024-05-01,ppi_core_output_mom,-0.2948364696492485,PPI Core Output (MoM),Inflation,0.025082618930627652,-0.007395270815063665
BOE,2024-05-01,ppi_core_output_yoy,-0.6856391315673772,PPI Core Output (YoY),Inflation,0.03139800078337048,-0.02152769799006197
BOE,2024-05-01,ppi_input_yoy,-0.4994407040524831,PPI Input (YoY),Inflation,0.029930518644383855,-0.014948519304407043
BOE,2024-05-01,ppi_output_mom,-0.6328291671556648,PPI Output (MoM),Inflation,0.016825964388651752,-0.010647961030661363
BOE,2024-05-01,ppi_output_yoy,-0.4204518166100299,PPI Output (YoY),Inflation,0.031618543044326645,-0.013294073861549563
BOE,2024-05-01,public_sector_net_borrowing,-0.0435540266221805,Public Sector Net Borrowing,Growth,0.012878406150973607,-0.0005609064443507576
BOE,2024-05-01,retail_price_index_mom,-0.1314840787235032,Retail Price Index (MoM),Inflation,0.029702230540804925,-0.003905370418690836
BOE,2024-05-01,retail_price_index_yoy,-0.6674382727583148,Retail Price Index (YoY),Inflation,0.04060038322012131,-0.027098249649763432
BOE,2024-05-01,retail_sales_ex_fuel_mom,0.8026944134878733,Retail Sales Ex Fuel (MoM),Growth,-0.0024394857309779023,-0.001958161568039343
BOE,2024-05-01,retail_sales_ex_fuel_yoy,0.0856877519310668,Retail Sales Ex Fuel (YoY),Growth,-0.011365469827153403,-0.0009738815591291454
BOE,2024-05-01,retail_sales_mom,0.7252097278297742,Retail Sales (MoM),Growth,-0.00275684687695854,-0.0019992921733074658
BOE,2024-05-01,retail_sales_yoy,0.1099157544013236,Retail Sales (YoY),Growth,-0.007862414164041298,-0.0008642031842562513
BOE,2024-05-01,services_pmi,0.4223115178089973,Services PMI,Growth,0.0007372775021844698,0.00031136078099394974
BOE,2024-05-01,unemployment_rate,0.2618664954164437,Unemployment Rate,Labor,-0.007185576353992047,-0.0018816616973671646
BOE,2024-06-01,avg_earnings_excl_bonus,0.3024265851757009,Average Earnings (excl. Bonus),Labor,0.03474154050364977,0.0105067654582621
BOE,2024-06-01,avg_earnings_incl_bonus,-0.2794892143825278,Average Earnings (incl. Bonus),Labor,0.034479076441417934,-0.00963652998724702
BOE,2024-06-01,cbi_industrial_trends_orders,-0.0162007596649509,CBI Industrial Trends Orders,Sentiment,0.028084467448431003,-0.00045498970745016745
BOE,2024-06-01,claimant_count_change,0.0538696426134503,Claimant Count Change,Labor,-0.005976579011764522,-0.0003219561754148028
BOE,2024-06-01,composite_pmi,0.2689372520155602,Composite PMI,Growth,-0.002000746817444508,-0.0005380753510624037
BOE,2024-06-01,consumer_confidence,0.9848714431661656,Consumer Confidence,Sentiment,-0.015961959416090406,-0.015720478005884723
BOE,2024-06-01,core_cpi_mom,-0.2976982980859636,Core CPI (MoM),Inflation,0.018972719685654595,-0.005648146360481431
BOE,2024-06-01,core_cpi_yoy,-0.1620865004041961,Core CPI (YoY),Inflation,0.02016600234951813,-0.0032686367479761893
BOE,2024-06-01,cpi_headline_mom,-0.5393666491757807,Headline CPI (MoM),Inflation,0.023985854641110485,-0.01293717004539311
BOE,2024-06-01,cpi_headline_yoy,-0.6936714972782092,Headline CPI (YoY),Inflation,0.03836547672259452,-0.026613037681954423
BOE,2024-06-01,employment_change,0.2853237919194989,Employment Change,Labor,0.02166020457849437,0.0061801717040881055
BOE,2024-06-01,gdp_yoy,0.0171013052173731,GDP (YoY),Growth,0.0068294113366523315,0.0001167918477230795
BOE,2024-06-01,hmrc_payrolls_change,0.4149889837325454,HMRC Payrolls Change,Labor,0.01676267758768049,0.006956326536747843
BOE,2024-06-01,house_price_index_mom,-0.4884878993772241,House Price Index (MoM),Housing,0.0036876671655033397,-0.0018013807872790885
BOE,2024-06-01,house_price_index_yoy,-0.6292294634792288,House Price Index (YoY),Housing,0.008371142961750417,-0.005267369794530137
BOE,2024-06-01,industrial_production_yoy,-0.0679918571619102,Industrial Production (YoY),Growth,0.009309993091539317,-0.000633003720458312
BOE,2024-06-01,manufacturing_pmi,0.7525009363481819,Manufacturing PMI,Growth,-0.0156279534870373,-0.011760049632201402
BOE,2024-06-01,nationwide_hpi_yoy,-0.5307974688259518,Nationwide House Prices (YoY),Housing,0.007341620841820497,-0.003896913759918173
BOE,2024-06-01,niesr_monthly_gdp_tracker,0.0924094944642001,NIESR Monthly GDP Tracker,Growth,0.010315139642700777,0.0009532168397096085
BOE,2024-06-01,ppi_core_output_mom,-0.5027339802993597,PPI Core Output (MoM),Inflation,0.025082618930627652,-0.012609884851326508
BOE,2024-06-01,ppi_core_output_yoy,-0.6642228976209836,PPI Core Output (YoY),Inflation,0.03139800078337048,-0.020855271059836256
BOE,2024-06-01,ppi_input_mom,-0.7470462121771028,PPI Input (MoM),Inflation,-0.007288538215659542,0.00544487486631652
BOE,2024-06-01,ppi_input_yoy,-0.5339432112068031,PPI Input (YoY),Inflation,0.029930518644383855,-0.015981197238067405
BOE,2024-06-01,ppi_output_mom,-0.9478857482288716,PPI Output (MoM),Inflation,0.016825964388651752,-0.015949091844209513
BOE,2024-06-01,ppi_output_yoy,-0.4740259394010644,PPI Output (YoY),Inflation,0.031618543044326645,-0.014988009569079929
BOE,2024-06-01,public_sector_net_borrowing,-0.0122176543336697,Public Sector Net Borrowing,Growth,0.012878406150973607,-0.0001573439147212012
BOE,2024-06-01,retail_price_index_mom,-0.4470458676599114,Retail Price Index (MoM),Inflation,0.029702230540804925,-0.013278259423548856
BOE,2024-06-01,retail_price_index_yoy,-0.6926621955477886,Retail Price Index (YoY),Inflation,0.04060038322012131,-0.02812235058133082
BOE,2024-06-01,retail_sales_ex_fuel_mom,-0.4964186637607691,Retail Sales Ex Fuel (MoM),Growth,-0.0024394857309779023,0.0012110062468355133
BOE,2024-06-01,retail_sales_ex_fuel_yoy,-0.2139197723034327,Retail Sales Ex Fuel (YoY),Growth,-0.011365469827153403,0.0024312987175461906
BOE,2024-06-01,retail_sales_mom,-0.3682677106561271,Retail Sales (MoM),Growth,-0.00275684687695854,0.0010152576880070152
BOE,2024-06-01,retail_sales_yoy,-0.0903467265794574,Retail Sales (YoY),Growth,-0.007862414164041298,0.0007103433827330923
BOE,2024-06-01,services_pmi,-0.1506491379318633,Services PMI,Growth,0.0007372775021844698,-0.00011107022012064784
BOE,2024-06-01,unemployment_rate,-0.1755368815428905,Unemployment Rate,Labor,-0.007185576353992047,0.001261333665268097
BOE,2024-07-01,avg_earnings_excl_bonus,0.1320237884523362,Average Earnings (excl. Bonus),Labor,0.03474154050364977,0.0045867097939621265
BOE,2024-07-01,avg_earnings_incl_bonus,-0.534497621665856,Average Earnings (incl. Bonus),Labor,0.034479076441417934,-0.018428984355173133
BOE,2024-07-01,cbi_business_optimism,0.2442092287267204,CBI Business Optimism Index,Sentiment,0.0003098126695293515,7.565911307552925e-05
BOE,2024-07-01,cbi_industrial_trends_orders,-0.6546306960911681,CBI Industrial Trends Orders,Sentiment,0.028084467448431003,-0.01838495447511614
BOE,2024-07-01,claimant_count_change,0.9110833725349646,Claimant Count Change,Labor,-0.005976579011764522,-0.005445161762260106
BOE,2024-07-01,composite_pmi,0.633384929980573,Composite PMI,Growth,-0.002000746817444508,-0.0012672428828759442
BOE,2024-07-01,consumer_confidence,1.0828429479837425,Consumer Confidence,Sentiment,-0.015961959416090406,-0.017284295189716192
BOE,2024-07-01,core_cpi_mom,-0.5147699737736454,Core CPI (MoM),Inflation,0.018972719685654595,-0.009766586414999142
BOE,2024-07-01,core_cpi_yoy,-0.2711004298795846,Core CPI (YoY),Inflation,0.02016600234951813,-0.005467011905907078
BOE,2024-07-01,core_rpi_yoy,-1.002722305628333,Core RPI (YoY),Inflation,-0.006626060558788582,0.006644098720741447
BOE,2024-07-01,cpi_headline_mom,-1.106535702948251,Headline CPI (MoM),Inflation,0.023985854641110485,-0.026541204526115757
BOE,2024-07-01,cpi_headline_yoy,-0.6309107427625616,Headline CPI (YoY),Inflation,0.03836547672259452,-0.024205191415491878
BOE,2024-07-01,employment_change,1.5546667101174652,Employment Change,Labor,0.02166020457849437,0.033674398992519096
BOE,2024-07-01,gdp_qoq,-0.0189965503493778,GDP (QoQ),Growth,0.009307969481971023,-0.0001768193109147345
BOE,2024-07-01,gdp_yoy,0.0561136577445056,GDP (YoY),Growth,0.0068294113366523315,0.0003832232503413554
BOE,2024-07-01,hmrc_payrolls_change,0.5665493741838035,HMRC Payrolls Change,Labor,0.01676267758768049,0.009496884496945251
BOE,2024-07-01,house_price_index_mom,0.5680730065791314,House Price Index (MoM),Housing,0.0036876671655033397,0.0020948641739706253
BOE,2024-07-01,house_price_index_yoy,-0.4511517289326508,House Price Index (YoY),Housing,0.008371142961750417,-0.003776655620336092
BOE,2024-07-01,industrial_production_yoy,-0.0357963360135913,Industrial Production (YoY),Growth,0.009309993091539317,-0.00033326364098895504
BOE,2024-07-01,manufacturing_pmi,1.250353266859908,Manufacturing PMI,Growth,-0.0156279534870373,-0.01954046269685178
BOE,2024-07-01,nationwide_hpi_yoy,-0.4045507135555087,Nationwide House Prices (YoY),Housing,0.007341620841820497,-0.0029700579502124768
BOE,2024-07-01,niesr_monthly_gdp_tracker,0.0698361828393573,NIESR Monthly GDP Tracker,Growth,0.010315139642700777,0.0007203699781011542
BOE,2024-07-01,ppi_core_output_yoy,-0.6856391315673772,PPI Core Output (YoY),Inflation,0.03139800078337048,-0.02152769799006197
BOE,2024-07-01,ppi_input_mom,-0.2511620885767845,PPI Input (MoM),Inflation,-0.007288538215659542,0.0018306044809167608
BOE,2024-07-01,ppi_input_yoy,-0.44193652546195,PPI Input (YoY),Inflation,0.029930518644383855,-0.013227389414973114
BOE,2024-07-01,ppi_output_yoy,-0.5811741849831332,PPI Output (YoY),Inflation,0.031618543044326645,-0.018375880984140655
BOE,2024-07-01,public_sector_net_borrowing,0.7035050887359171,Public Sector Net Borrowing,Growth,0.012878406150973607,0.009060024262017867
BOE,2024-07-01,retail_price_index_mom,-0.6048267621281155,Retail Price Index (MoM),Inflation,0.029702230540804925,-0.017964703925977866
BOE,2024-07-01,retail_price_index_yoy,-0.5160947360214716,Retail Price Index (YoY),Inflation,0.04060038322012131,-0.02095364406035909
BOE,2024-07-01,retail_sales_ex_fuel_mom,0.153137874863552,Retail Sales Ex Fuel (MoM),Growth,-0.0024394857309779023,-0.00037357766060191463
BOE,2024-07-01,retail_sales_ex_fuel_yoy,0.1156485043545168,Retail Sales Ex Fuel (YoY),Growth,-0.011365469827153403,-0.0013143995867966796
BOE,2024-07-01,retail_sales_mom,0.0851253735941246,Retail Sales (MoM),Growth,-0.00275684687695854,-0.00023467762034289137
BOE,2024-07-01,retail_sales_yoy,0.123266586466709,Retail Sales (YoY),Growth,-0.007862414164041298,-0.0009691729553888742
