ranking_id,date,window_months,currency,country_code,cb_strength_score,cb_pressure_normalized,strength_label,trend_label,confidence,rank_strongest,rank_weakest,percentile_rank,processed_at
3390,2021-05-21,1,GBP,UK,1.242366,1.220573,strong,improving,high,1,6,1.000000,2026-05-03T19:58:36.884106+00:00
3391,2021-05-21,2,NZD,NZ,-1.875518,-0.184957,weak,improving,medium,6,1,0.000000,2026-05-03T19:58:36.884106+00:00
3392,2021-05-21,2,GBP,UK,-0.126450,0.523738,neutral,improving,high,5,2,0.200000,2026-05-03T19:58:36.884106+00:00
3393,2021-05-21,2,JPY,JP,-0.071086,0.546170,neutral,improving,high,4,3,0.400000,2026-05-03T19:58:36.884106+00:00
3394,2021-05-21,2,CAD,CA,0.607720,0.821212,mild_strong,improving,high,3,4,0.600000,2026-05-03T19:58:36.884106+00:00
3395,2021-05-21,2,EUR,EU,0.636579,0.832905,mild_strong,improving,high,2,5,0.800000,2026-05-03T19:58:36.884106+00:00
3396,2021-05-21,2,AUD,AU,0.828755,0.910772,mild_strong,flat,medium,1,6,1.000000,2026-05-03T19:58:36.884106+00:00
3397,2021-05-21,3,NZD,NZ,-1.649247,-0.256280,weak,improving,medium,6,1,0.000000,2026-05-03T19:58:36.884106+00:00
3398,2021-05-21,3,GBP,UK,-0.501225,0.250088,mild_weak,improving,high,5,2,0.200000,2026-05-03T19:58:36.884106+00:00
3399,2021-05-21,3,JPY,JP,-0.131405,0.413208,neutral,improving,high,4,3,0.400000,2026-05-03T19:58:36.884106+00:00
3400,2021-05-21,3,EUR,EU,0.478143,0.682067,mild_strong,improving,high,3,4,0.600000,2026-05-03T19:58:36.884106+00:00
3401,2021-05-21,3,CAD,CA,0.622456,0.745721,mild_strong,improving,high,2,5,0.800000,2026-05-03T19:58:36.884106+00:00
3402,2021-05-21,3,AUD,AU,1.181278,0.992206,strong,improving,medium,1,6,1.000000,2026-05-03T19:58:36.884106+00:00
3403,2021-05-25,1,NZD,NZ,-1.247190,0.121444,weak,improving,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3404,2021-05-25,1,CAD,CA,-0.368845,0.724443,mild_weak,weakening,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3405,2021-05-25,1,USD,US,0.771376,1.507226,mild_strong,improving,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3406,2021-05-25,1,GBP,UK,0.844659,1.557536,mild_strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3407,2021-05-25,2,NZD,NZ,-1.415132,-0.105194,weak,improving,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3408,2021-05-25,2,GBP,UK,0.219103,0.792589,neutral,improving,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3409,2021-05-25,2,CAD,CA,0.255850,0.812777,neutral,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3410,2021-05-25,2,USD,US,0.940179,1.188720,mild_strong,improving,medium,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3411,2021-05-25,3,NZD,NZ,-1.288444,-0.188789,weak,improving,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3412,2021-05-25,3,GBP,UK,-0.205191,0.392770,neutral,improving,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3413,2021-05-25,3,CAD,CA,0.444875,0.741766,mild_strong,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3414,2021-05-25,3,USD,US,1.048759,1.065969,strong,improving,medium,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3415,2021-05-26,1,AUD,AU,-0.734851,0.581711,mild_weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3416,2021-05-26,1,JPY,JP,-0.403933,0.827731,mild_weak,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3417,2021-05-26,1,CHF,CH,1.138785,1.974660,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3418,2021-05-26,2,JPY,JP,-0.840803,0.568582,mild_weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3419,2021-05-26,2,AUD,AU,-0.265010,0.890024,neutral,flat,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3420,2021-05-26,2,CHF,CH,1.105812,1.655298,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3421,2021-05-26,3,JPY,JP,-1.038454,0.424571,weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3422,2021-05-26,3,AUD,AU,0.081951,0.972562,neutral,improving,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3423,2021-05-26,3,CHF,CH,0.956503,1.400306,mild_strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3424,2021-05-27,1,JPY,JP,-1.056683,0.801307,weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3425,2021-05-27,1,USD,US,0.125146,1.537628,neutral,improving,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3426,2021-05-27,1,CHF,CH,0.931537,2.040039,mild_strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3427,2021-05-27,2,JPY,JP,-1.047909,0.554629,weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3428,2021-05-27,2,USD,US,0.103936,1.228584,neutral,improving,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3429,2021-05-27,2,CHF,CH,0.943973,1.720098,mild_strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3430,2021-05-27,3,JPY,JP,-1.077854,0.417964,weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3431,2021-05-27,3,USD,US,0.180217,1.084667,neutral,improving,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3432,2021-05-27,3,CHF,CH,0.897637,1.464858,mild_strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3433,2021-05-28,1,CAD,CA,-0.898517,0.696281,mild_weak,weakening,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3434,2021-05-28,1,EUR,EU,-0.178834,1.014577,neutral,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3435,2021-05-28,1,USD,US,1.077351,1.570153,strong,improving,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3436,2021-05-28,2,CAD,CA,-0.653758,0.804271,mild_weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3437,2021-05-28,2,EUR,EU,-0.497408,0.842662,mild_weak,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3438,2021-05-28,2,USD,US,1.151167,1.247462,strong,improving,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3439,2021-05-28,3,EUR,EU,-0.645330,0.726101,mild_weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3440,2021-05-28,3,CAD,CA,-0.506589,0.755226,mild_weak,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3441,2021-05-28,3,USD,US,1.151919,1.103383,strong,improving,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3442,2021-05-30,1,JPY,JP,0.000000,0.719601,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
3443,2021-05-30,2,JPY,JP,0.000000,0.555299,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
3444,2021-05-30,3,JPY,JP,0.000000,0.411679,neutral,improving,high,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
3445,2021-05-31,1,NZD,NZ,-1.455924,0.189690,weak,improving,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3446,2021-05-31,1,AUD,AU,0.145083,0.558863,neutral,weakening,medium,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3447,2021-05-31,1,JPY,JP,0.648942,0.675046,mild_strong,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3448,2021-05-31,1,CAD,CA,0.661899,0.678034,mild_strong,weakening,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3449,2021-05-31,2,NZD,NZ,-1.418496,-0.023603,weak,improving,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3450,2021-05-31,2,JPY,JP,0.021088,0.547759,neutral,improving,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3451,2021-05-31,2,CAD,CA,0.624378,0.787201,mild_strong,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3452,2021-05-31,2,AUD,AU,0.773030,0.846200,mild_strong,flat,medium,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3453,2021-05-31,3,NZD,NZ,-1.330553,-0.165186,weak,improving,medium,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3454,2021-05-31,3,JPY,JP,-0.164975,0.405605,neutral,improving,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3455,2021-05-31,3,CAD,CA,0.542690,0.752153,mild_strong,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3456,2021-05-31,3,AUD,AU,0.952838,0.953005,mild_strong,improving,medium,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3457,2021-06-01,1,AUD,AU,-0.951877,0.549368,mild_weak,weakening,medium,7,1,0.000000,2026-05-03T19:58:36.884106+00:00
3458,2021-06-01,1,JPY,JP,-0.825964,0.636433,mild_weak,improving,high,6,2,0.166667,2026-05-03T19:58:36.884106+00:00
3459,2021-06-01,1,CAD,CA,-0.717195,0.711643,mild_weak,weakening,high,5,3,0.333333,2026-05-03T19:58:36.884106+00:00
3460,2021-06-01,1,EUR,EU,-0.546313,0.829803,mild_weak,flat,high,4,4,0.500000,2026-05-03T19:58:36.884106+00:00
3461,2021-06-01,1,USD,US,0.593385,1.617872,mild_strong,improving,medium,3,5,0.666667,2026-05-03T19:58:36.884106+00:00
3462,2021-06-01,1,GBP,UK,0.870059,1.809184,mild_strong,improving,high,2,6,0.833333,2026-05-03T19:58:36.884106+00:00
3463,2021-06-01,1,CHF,CH,1.577904,2.298638,strong,improving,high,1,7,1.000000,2026-05-03T19:58:36.884106+00:00
3464,2021-06-01,2,JPY,JP,-1.079126,0.540218,weak,improving,high,7,1,0.000000,2026-05-03T19:58:36.884106+00:00
3465,2021-06-01,2,EUR,EU,-0.525226,0.793782,mild_weak,improving,high,6,2,0.166667,2026-05-03T19:58:36.884106+00:00
3466,2021-06-01,2,CAD,CA,-0.511148,0.800227,mild_weak,improving,high,5,3,0.333333,2026-05-03T19:58:36.884106+00:00
3467,2021-06-01,2,AUD,AU,-0.503705,0.803634,mild_weak,weakening,medium,4,4,0.500000,2026-05-03T19:58:36.884106+00:00
3468,2021-06-01,2,GBP,UK,0.059512,1.061464,neutral,improving,high,3,5,0.666667,2026-05-03T19:58:36.884106+00:00
3469,2021-06-01,2,USD,US,0.661348,1.336973,mild_strong,improving,medium,2,6,0.833333,2026-05-03T19:58:36.884106+00:00
3470,2021-06-01,2,CHF,CH,1.898344,1.903246,strong,improving,high,1,7,1.000000,2026-05-03T19:58:36.884106+00:00
3471,2021-06-01,3,JPY,JP,-1.111856,0.405479,weak,improving,high,7,1,0.000000,2026-05-03T19:58:36.884106+00:00
3472,2021-06-01,3,GBP,UK,-0.914892,0.485707,mild_weak,improving,high,6,2,0.166667,2026-05-03T19:58:36.884106+00:00
3473,2021-06-01,3,EUR,EU,-0.377094,0.704764,mild_weak,improving,high,5,3,0.333333,2026-05-03T19:58:36.884106+00:00
3474,2021-06-01,3,CAD,CA,-0.237345,0.761688,neutral,improving,high,4,4,0.500000,2026-05-03T19:58:36.884106+00:00
3475,2021-06-01,3,AUD,AU,0.185259,0.933824,neutral,improving,medium,3,5,0.666667,2026-05-03T19:58:36.884106+00:00
3476,2021-06-01,3,USD,US,0.645683,1.121366,mild_strong,improving,medium,2,6,0.833333,2026-05-03T19:58:36.884106+00:00
3477,2021-06-01,3,CHF,CH,1.810246,1.595720,strong,improving,high,1,7,1.000000,2026-05-03T19:58:36.884106+00:00
3478,2021-06-02,1,AUD,AU,-0.630456,0.536220,mild_weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3479,2021-06-02,1,JPY,JP,-0.522563,0.602646,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3480,2021-06-02,1,USD,US,1.153019,1.634246,strong,improving,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3481,2021-06-02,2,JPY,JP,-0.850930,0.527148,mild_weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3482,2021-06-02,2,AUD,AU,-0.250507,0.788688,neutral,weakening,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3483,2021-06-02,2,USD,US,1.101437,1.377586,strong,improving,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3484,2021-06-02,3,JPY,JP,-1.102532,0.399636,weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3485,2021-06-02,3,AUD,AU,0.254082,0.913452,neutral,improving,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3486,2021-06-02,3,USD,US,0.848449,1.138567,mild_strong,improving,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3487,2021-06-03,1,AUD,AU,-0.614906,0.523588,mild_weak,weakening,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3488,2021-06-03,1,JPY,JP,-0.538962,0.572417,mild_weak,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3489,2021-06-03,1,USD,US,1.153868,1.660860,strong,improving,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3490,2021-06-03,2,JPY,JP,-0.842004,0.514623,mild_weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3491,2021-06-03,2,AUD,AU,-0.263303,0.775108,neutral,weakening,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3492,2021-06-03,2,USD,US,1.105306,1.391148,strong,improving,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3493,2021-06-03,3,JPY,JP,-1.089701,0.399311,weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3494,2021-06-03,3,AUD,AU,0.214072,0.899797,neutral,improving,medium,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3495,2021-06-03,3,USD,US,0.875629,1.153752,mild_strong,improving,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3496,2021-06-04,1,CAD,CA,-0.707107,0.707958,mild_weak,weakening,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
3497,2021-06-04,1,USD,US,0.707107,1.695593,mild_strong,improving,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
3498,2021-06-04,2,CAD,CA,-0.707107,0.811669,mild_weak,improving,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
3499,2021-06-04,2,USD,US,0.707107,1.408015,mild_strong,improving,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
3500,2021-06-04,3,CAD,CA,-0.707107,0.789172,mild_weak,improving,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
3501,2021-06-04,3,USD,US,0.707107,1.171348,mild_strong,improving,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
3502,2021-06-06,1,AUD,AU,0.000000,0.485222,neutral,weakening,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
3503,2021-06-06,2,AUD,AU,0.000000,0.706639,neutral,weakening,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
3504,2021-06-06,3,AUD,AU,0.000000,0.880404,neutral,improving,medium,1,1,0.000000,2026-05-03T19:58:36.884106+00:00
3505,2021-06-07,1,JPY,JP,-1.117481,0.510147,weak,flat,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3506,2021-06-07,1,GBP,UK,0.306893,1.888902,neutral,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3507,2021-06-07,1,CHF,CH,0.810588,2.376466,mild_strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3508,2021-06-07,2,JPY,JP,-0.974349,0.505469,mild_weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3509,2021-06-07,2,GBP,UK,-0.049467,1.153038,neutral,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3510,2021-06-07,2,CHF,CH,1.023815,1.904512,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3511,2021-06-07,3,JPY,JP,-0.770195,0.400921,mild_weak,improving,high,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3512,2021-06-07,3,GBP,UK,-0.359953,0.677753,mild_weak,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3513,2021-06-07,3,CHF,CH,1.130148,1.683275,strong,improving,high,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3514,2021-06-08,1,JPY,JP,-0.618698,0.477445,mild_weak,flat,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
3515,2021-06-08,1,AUD,AU,-0.610525,0.481946,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
3516,2021-06-08,1,EUR,EU,-0.361915,0.618856,mild_weak,weakening,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
3517,2021-06-08,1,CAD,CA,-0.165584,0.726977,neutral,weakening,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
3518,2021-06-08,1,USD,US,1.756722,1.785600,strong,improving,medium,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
3519,2021-06-08,2,JPY,JP,-0.906526,0.492378,mild_weak,improving,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
3520,2021-06-08,2,AUD,AU,-0.459563,0.665615,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
3521,2021-06-08,2,EUR,EU,-0.251331,0.746323,neutral,improving,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
3522,2021-06-08,2,CAD,CA,-0.084549,0.810966,neutral,improving,high,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
3523,2021-06-08,2,USD,US,1.701969,1.503398,strong,improving,medium,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
3524,2021-06-08,3,JPY,JP,-1.372520,0.398098,weak,improving,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
3525,2021-06-08,3,EUR,EU,-0.345291,0.692357,neutral,improving,high,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
3526,2021-06-08,3,CAD,CA,0.063653,0.809503,neutral,improving,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
3527,2021-06-08,3,AUD,AU,0.268154,0.868084,neutral,improving,medium,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
3528,2021-06-08,3,USD,US,1.386004,1.188302,strong,improving,medium,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
3529,2021-06-09,1,NZD,NZ,-1.150398,0.182529,weak,improving,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3530,2021-06-09,1,JPY,JP,0.488953,0.451590,mild_strong,flat,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3531,2021-06-09,1,AUD,AU,0.661445,0.479901,mild_strong,weakening,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3532,2021-06-09,2,NZD,NZ,-1.117617,0.061623,weak,improving,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3533,2021-06-09,2,JPY,JP,0.307415,0.477916,neutral,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3534,2021-06-09,2,AUD,AU,0.810202,0.624795,mild_strong,weakening,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3535,2021-06-09,3,NZD,NZ,-1.029247,-0.145454,weak,improving,medium,3,1,0.000000,2026-05-03T19:58:36.884106+00:00
3536,2021-06-09,3,JPY,JP,0.061316,0.397995,neutral,improving,high,2,2,0.500000,2026-05-03T19:58:36.884106+00:00
3537,2021-06-09,3,AUD,AU,0.967931,0.849779,mild_strong,improving,medium,1,3,1.000000,2026-05-03T19:58:36.884106+00:00
3538,2021-06-10,1,AUD,AU,-0.707107,0.465640,mild_weak,weakening,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
3539,2021-06-10,1,USD,US,0.707107,1.790097,mild_strong,improving,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
3540,2021-06-10,2,AUD,AU,-0.707107,0.618099,mild_weak,weakening,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
3541,2021-06-10,2,USD,US,0.707107,1.526238,mild_strong,improving,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
3542,2021-06-10,3,AUD,AU,-0.707107,0.832145,mild_weak,improving,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
3543,2021-06-10,3,USD,US,0.707107,1.190227,mild_strong,improving,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
3544,2021-06-11,1,USD,US,-0.707107,1.794585,mild_weak,improving,medium,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
3545,2021-06-11,1,GBP,UK,0.707107,2.217995,mild_strong,improving,high,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
3546,2021-06-11,2,GBP,UK,-0.707107,1.384765,mild_weak,improving,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
3547,2021-06-11,2,USD,US,0.707107,1.519333,mild_strong,improving,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
3548,2021-06-11,3,GBP,UK,-0.707107,0.799125,mild_weak,improving,high,2,1,0.000000,2026-05-03T19:58:36.884106+00:00
3549,2021-06-11,3,USD,US,0.707107,1.192077,mild_strong,improving,medium,1,2,1.000000,2026-05-03T19:58:36.884106+00:00
3550,2021-06-14,1,JPY,JP,-1.061496,0.332243,weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3551,2021-06-14,1,CAD,CA,-0.583415,0.763073,mild_weak,flat,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3552,2021-06-14,1,USD,US,0.522467,1.759659,mild_strong,improving,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3553,2021-06-14,1,CHF,CH,1.122444,2.300339,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3554,2021-06-14,2,JPY,JP,-1.064414,0.477488,weak,improving,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3555,2021-06-14,2,CAD,CA,-0.581418,0.802955,mild_weak,improving,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3556,2021-06-14,2,USD,US,0.527456,1.550168,mild_strong,improving,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3557,2021-06-14,2,CHF,CH,1.118376,1.948359,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3558,2021-06-14,3,JPY,JP,-1.117079,0.406070,weak,improving,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3559,2021-06-14,3,CAD,CA,-0.402276,0.813312,mild_weak,improving,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3560,2021-06-14,3,USD,US,0.292726,1.209272,neutral,improving,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3561,2021-06-14,3,CHF,CH,1.226629,1.741341,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3562,2021-06-15,1,JPY,JP,-1.026163,0.312918,weak,weakening,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3563,2021-06-15,1,CAD,CA,-0.571226,0.770273,mild_weak,flat,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3564,2021-06-15,1,USD,US,0.383443,1.730014,mild_strong,improving,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3565,2021-06-15,1,GBP,UK,1.213945,2.564929,strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3566,2021-06-15,2,JPY,JP,-1.130311,0.466026,weak,improving,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3567,2021-06-15,2,CAD,CA,-0.550172,0.795213,mild_weak,improving,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3568,2021-06-15,2,USD,US,0.778205,1.548969,mild_strong,improving,medium,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3569,2021-06-15,2,GBP,UK,0.902278,1.619371,mild_strong,improving,high,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3570,2021-06-15,3,JPY,JP,-1.311435,0.406244,weak,improving,high,4,1,0.000000,2026-05-03T19:58:36.884106+00:00
3571,2021-06-15,3,CAD,CA,-0.120459,0.817942,neutral,improving,high,3,2,0.333333,2026-05-03T19:58:36.884106+00:00
3572,2021-06-15,3,GBP,UK,0.369199,0.987208,mild_strong,improving,high,2,3,0.666667,2026-05-03T19:58:36.884106+00:00
3573,2021-06-15,3,USD,US,1.062695,1.226936,strong,improving,medium,1,4,1.000000,2026-05-03T19:58:36.884106+00:00
3574,2021-06-16,1,JPY,JP,-0.923438,0.258253,mild_weak,weakening,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
3575,2021-06-16,1,AUD,AU,-0.710061,0.464264,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
3576,2021-06-16,1,CAD,CA,-0.406209,0.757627,mild_weak,flat,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
3577,2021-06-16,1,USD,US,0.573837,1.703839,mild_strong,improving,medium,2,4,0.750000,2026-05-03T19:58:36.884106+00:00
3578,2021-06-16,1,GBP,UK,1.465872,2.565078,strong,improving,high,1,5,1.000000,2026-05-03T19:58:36.884106+00:00
3579,2021-06-16,2,JPY,JP,-0.949876,0.451531,mild_weak,improving,high,5,1,0.000000,2026-05-03T19:58:36.884106+00:00
3580,2021-06-16,2,AUD,AU,-0.802476,0.536249,mild_weak,weakening,medium,4,2,0.250000,2026-05-03T19:58:36.884106+00:00
3581,2021-06-16,2,CAD,CA,-0.383908,0.776818,mild_weak,flat,high,3,3,0.500000,2026-05-03T19:58:36.884106+00:00
