central_bank_code,target_family,target_indicator_key,target_indicator,indicator_key,indicator,indicator_category,importance,observations,pearson_correlation,spearman_correlation,abs_pearson,abs_spearman,direction
FED,inflation,core_cpi_yoy,Core CPI (YoY),ppi_mom,PPI (MoM),Inflation,2,33,0.2395010206079005,0.19944718976295597,0.2395010206079005,0.19944718976295597,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),ny_empire_state_mfg,NY Empire State Manufacturing Index,Growth,2,26,0.22428215679569913,0.17456798425001085,0.22428215679569913,0.17456798425001085,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),nfp,Non-Farm Payrolls,Labor,1,35,0.21710019099917827,0.15862896401198243,0.21710019099917827,0.15862896401198243,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),manufacturing_payrolls,Manufacturing Payrolls,Labor,2,35,0.20942091781121996,0.12558728109918357,0.20942091781121996,0.12558728109918357,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),private_nonfarm_payrolls,Private Nonfarm Payrolls,Labor,2,35,0.20038621556414127,0.1387214846574075,0.20038621556414127,0.1387214846574075,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),export_prices_mom,Export Prices (MoM),Inflation,3,34,0.17217465922454533,0.04466065928666973,0.17217465922454533,0.04466065928666973,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),retail_sales_yoy,Retail Sales (YoY),Growth,2,35,0.14932825725476495,0.3164131598163043,0.14932825725476495,0.3164131598163043,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),avg_hourly_earnings_yoy,Average Hourly Earnings (YoY),Labor,1,34,0.13710842151925,0.3381812614819351,0.13710842151925,0.3381812614819351,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),avg_hourly_earnings_mom,Average Hourly Earnings (MoM),Labor,2,35,-0.08742095716914047,0.2612428738375798,0.08742095716914047,0.2612428738375798,negative
FED,inflation,core_cpi_yoy,Core CPI (YoY),sp_global_services_pmi,S&P Global Services PMI,Growth,2,22,-0.07919731247002693,-0.10014154288754502,0.07919731247002693,0.10014154288754502,negative
FED,inflation,core_cpi_yoy,Core CPI (YoY),ism_manufacturing_prices,ISM Manufacturing Prices Paid,Growth,2,33,0.07366610300014978,0.05587155708122492,0.07366610300014978,0.05587155708122492,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),umich_inflation_exp_5y,UMich 5Y Inflation Expectations,Inflation,2,33,0.06905286180080167,0.19746031349711127,0.06905286180080167,0.19746031349711127,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,2,27,-0.06741693712021984,-0.12530571710606997,0.06741693712021984,0.12530571710606997,negative
FED,inflation,core_cpi_yoy,Core CPI (YoY),import_prices_mom,Import Prices (MoM),Inflation,3,33,0.06681154885249581,-0.10020109489239891,0.06681154885249581,0.10020109489239891,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),new_home_sales,New Home Sales,Housing,2,34,-0.059931924564695455,0.0003058806618597394,0.059931924564695455,0.0003058806618597394,negative
FED,inflation,core_cpi_yoy,Core CPI (YoY),sp_global_composite_pmi,S&P Global Composite PMI,Growth,2,22,-0.04955628509080154,-0.07217664645677238,0.04955628509080154,0.07217664645677238,negative
FED,inflation,core_cpi_yoy,Core CPI (YoY),retail_sales_mom,Retail Sales (MoM),Growth,1,32,-0.04449947223530792,0.006526936863431256,0.04449947223530792,0.006526936863431256,negative
FED,inflation,core_cpi_yoy,Core CPI (YoY),ism_manufacturing_new_orders,ISM Manufacturing New Orders,Growth,2,33,-0.039628102135332174,-0.07496654959117102,0.039628102135332174,0.07496654959117102,negative
FED,inflation,core_cpi_yoy,Core CPI (YoY),ism_manufacturing_pmi,ISM Manufacturing PMI,Growth,1,33,0.018504060718871077,0.05840516439902908,0.018504060718871077,0.05840516439902908,positive
FED,inflation,core_cpi_yoy,Core CPI (YoY),average_weekly_hours,Average Weekly Hours,Labor,2,35,-0.0031205722805516603,0.12720344208946283,0.0031205722805516603,0.12720344208946283,negative
FED,unemployment,unemployment_rate,Unemployment Rate,government_payrolls,Government Payrolls,Labor,2,36,-0.9179791207602107,-0.48977728195136355,0.9179791207602107,0.48977728195136355,negative
FED,unemployment,unemployment_rate,Unemployment Rate,challenger_job_cuts,Challenger Job Cuts,Labor,3,35,0.8513064761078255,0.26038807952155246,0.8513064761078255,0.26038807952155246,positive
FED,unemployment,unemployment_rate,Unemployment Rate,participation_rate,Labor Force Participation Rate,Labor,2,36,-0.8345479196448111,-0.6795835920140351,0.8345479196448111,0.6795835920140351,negative
FED,unemployment,unemployment_rate,Unemployment Rate,ism_services_employment,ISM Services Employment,Growth,2,26,-0.7524092473946232,-0.12107201427231856,0.7524092473946232,0.12107201427231856,negative
FED,unemployment,unemployment_rate,Unemployment Rate,adp_employment_change,ADP Employment Change,Labor,2,34,-0.7373595939126922,0.042879118455718276,0.7373595939126922,0.042879118455718276,negative
FED,unemployment,unemployment_rate,Unemployment Rate,ism_manufacturing_employment,ISM Manufacturing Employment,Growth,2,33,-0.6691841453494805,-0.08094533613430924,0.6691841453494805,0.08094533613430924,negative
FED,unemployment,unemployment_rate,Unemployment Rate,core_pce_price_index_yoy,Core PCE Price Index (YoY),Inflation,1,34,-0.6431087530538451,-0.7014273881484824,0.6431087530538451,0.7014273881484824,negative
FED,unemployment,unemployment_rate,Unemployment Rate,nfp,Non-Farm Payrolls,Labor,1,36,-0.5934578495738112,-0.023155370436629068,0.5934578495738112,0.023155370436629068,negative
FED,unemployment,unemployment_rate,Unemployment Rate,core_cpi_yoy,Core CPI (YoY),Inflation,1,35,-0.5886441557916295,-0.7707769422877984,0.5886441557916295,0.7707769422877984,negative
FED,unemployment,unemployment_rate,Unemployment Rate,ny_empire_state_mfg,NY Empire State Manufacturing Index,Growth,2,26,-0.5763648057029676,0.05246938571440458,0.5763648057029676,0.05246938571440458,negative
FED,unemployment,unemployment_rate,Unemployment Rate,pce_price_index_yoy,PCE Price Index (YoY),Inflation,1,34,-0.5637053356610545,-0.6001540930952856,0.5637053356610545,0.6001540930952856,negative
FED,unemployment,unemployment_rate,Unemployment Rate,private_nonfarm_payrolls,Private Nonfarm Payrolls,Labor,2,36,-0.5635681171355307,0.08939649979155402,0.5635681171355307,0.08939649979155402,negative
FED,unemployment,unemployment_rate,Unemployment Rate,manufacturing_payrolls,Manufacturing Payrolls,Labor,2,36,-0.5566604414532772,0.059616853826267364,0.5566604414532772,0.059616853826267364,negative
FED,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_yoy,Headline CPI (YoY),Inflation,1,35,-0.5327349228268373,-0.611057079564345,0.5327349228268373,0.611057079564345,negative
FED,unemployment,unemployment_rate,Unemployment Rate,core_cpi_mom,Core CPI (MoM),Inflation,1,33,-0.5257559299711929,-0.3708131860657746,0.5257559299711929,0.3708131860657746,negative
FED,unemployment,unemployment_rate,Unemployment Rate,cpi_headline_mom,Headline CPI (MoM),Inflation,2,31,-0.47728553756421677,-0.07804666320545915,0.47728553756421677,0.07804666320545915,negative
FED,unemployment,unemployment_rate,Unemployment Rate,cpi_index,CPI Index,Inflation,2,28,-0.4735380539559162,-0.009066001122403376,0.4735380539559162,0.009066001122403376,negative
FED,unemployment,unemployment_rate,Unemployment Rate,michigan_inflation_expectations,Michigan Inflation Expectations,Inflation,2,33,-0.4647797605877158,-0.5329143627847143,0.4647797605877158,0.5329143627847143,negative
FED,unemployment,unemployment_rate,Unemployment Rate,avg_hourly_earnings_yoy,Average Hourly Earnings (YoY),Labor,1,35,0.4644421614976827,-0.105340913509732,0.4644421614976827,0.105340913509732,positive
FED,unemployment,unemployment_rate,Unemployment Rate,core_pce_price_index_mom,Core PCE Price Index (MoM),Inflation,1,32,-0.45655575002960846,-0.11728984063228548,0.45655575002960846,0.11728984063228548,negative
FED,unemployment,unemployment_rate,Unemployment Rate,core_ppi_yoy,Core PPI (YoY),Inflation,2,35,-0.4558116962832866,-0.3841943897931982,0.4558116962832866,0.3841943897931982,negative
FED,unemployment,unemployment_rate,Unemployment Rate,avg_hourly_earnings_mom,Average Hourly Earnings (MoM),Labor,2,36,0.44469291524968596,-0.10919169670221715,0.44469291524968596,0.10919169670221715,positive
FED,unemployment,unemployment_rate,Unemployment Rate,ppi_yoy,PPI (YoY),Inflation,2,35,-0.41762057782515316,-0.31212300952272615,0.41762057782515316,0.31212300952272615,negative
FED,unemployment,unemployment_rate,Unemployment Rate,pce_price_index_mom,PCE Price Index (MoM),Inflation,1,30,-0.39191794329048285,0.004878435565038307,0.39191794329048285,0.004878435565038307,negative
FED,unemployment,unemployment_rate,Unemployment Rate,umich_consumer_sentiment,UMich Consumer Sentiment,Sentiment,2,33,0.37356429541219344,0.5537791656174028,0.37356429541219344,0.5537791656174028,positive
FED,unemployment,unemployment_rate,Unemployment Rate,consumer_inflation_expectations,Consumer Inflation Expectations,Inflation,2,35,-0.37350203866803194,-0.5313138581148986,0.37350203866803194,0.5313138581148986,negative
FED,unemployment,unemployment_rate,Unemployment Rate,umich_inflation_exp_5y,UMich 5Y Inflation Expectations,Inflation,2,33,-0.3567353570081154,-0.3461049031298177,0.3567353570081154,0.3461049031298177,negative
FED,unemployment,unemployment_rate,Unemployment Rate,philly_fed_mfg,Philadelphia Fed Manufacturing Index,Growth,2,27,-0.35236754835545775,0.3039497300211229,0.35236754835545775,0.3039497300211229,negative
FED,unemployment,unemployment_rate,Unemployment Rate,import_prices_yoy,Import Prices (YoY),Inflation,3,35,-0.30644154041981275,-0.06845963790900664,0.30644154041981275,0.06845963790900664,negative
FED,unemployment,unemployment_rate,Unemployment Rate,core_ppi_mom,Core PPI (MoM),Inflation,2,31,-0.3055803883084214,-0.05414266535347658,0.3055803883084214,0.05414266535347658,negative
FED,unemployment,unemployment_rate,Unemployment Rate,ism_manufacturing_new_orders,ISM Manufacturing New Orders,Growth,2,33,-0.27269962926905994,0.34148862597857477,0.27269962926905994,0.34148862597857477,negative
FED,unemployment,unemployment_rate,Unemployment Rate,retail_sales_yoy,Retail Sales (YoY),Growth,2,35,-0.2624854157092437,0.06551519798446928,0.2624854157092437,0.06551519798446928,negative
FED,unemployment,unemployment_rate,Unemployment Rate,ppi_mom,PPI (MoM),Inflation,2,34,-0.2567867062880494,0.14840801651956262,0.2567867062880494,0.14840801651956262,negative
FED,unemployment,unemployment_rate,Unemployment Rate,export_prices_yoy,Export Prices (YoY),Inflation,3,35,-0.24615712232789294,-0.0425413566936028,0.24615712232789294,0.0425413566936028,negative
FED,unemployment,unemployment_rate,Unemployment Rate,export_prices_mom,Export Prices (MoM),Inflation,3,33,-0.2202697435293543,0.19065594094409874,0.2202697435293543,0.19065594094409874,negative
FED,unemployment,unemployment_rate,Unemployment Rate,new_home_sales,New Home Sales,Housing,2,33,0.21449731795707389,0.09851750611062472,0.21449731795707389,0.09851750611062472,positive
FED,unemployment,unemployment_rate,Unemployment Rate,ism_manufacturing_prices,ISM Manufacturing Prices Paid,Growth,2,33,-0.20616173160977194,0.16231200409075722,0.20616173160977194,0.16231200409075722,negative
FED,unemployment,unemployment_rate,Unemployment Rate,average_weekly_hours,Average Weekly Hours,Labor,2,36,0.20584158256414808,0.17472790926039283,0.20584158256414808,0.17472790926039283,positive
FED,unemployment,unemployment_rate,Unemployment Rate,import_prices_mom,Import Prices (MoM),Inflation,3,32,-0.17382599793038025,0.2755036440109886,0.17382599793038025,0.2755036440109886,negative
FED,unemployment,unemployment_rate,Unemployment Rate,sp_global_manufacturing_pmi,S&P Global Manufacturing PMI,Growth,2,21,-0.15825131502415005,0.028459713856789356,0.15825131502415005,0.028459713856789356,negative
FED,unemployment,unemployment_rate,Unemployment Rate,ism_manufacturing_pmi,ISM Manufacturing PMI,Growth,1,33,-0.14929938454650618,0.26032725339775936,0.14929938454650618,0.26032725339775936,negative
FED,unemployment,unemployment_rate,Unemployment Rate,nfib_business_optimism,NFIB Business Optimism Index,Sentiment,3,35,0.1444750625507759,0.5811286155990423,0.1444750625507759,0.5811286155990423,positive
FED,unemployment,unemployment_rate,Unemployment Rate,sp_global_services_pmi,S&P Global Services PMI,Growth,2,22,0.09010283407578212,0.04062565576549024,0.09010283407578212,0.04062565576549024,positive
FED,unemployment,unemployment_rate,Unemployment Rate,sp_global_composite_pmi,S&P Global Composite PMI,Growth,2,22,0.07747318509669236,0.01932941731212748,0.07747318509669236,0.01932941731212748,positive
FED,unemployment,unemployment_rate,Unemployment Rate,retail_sales_mom,Retail Sales (MoM),Growth,1,32,-0.0013001972261795175,0.11812912627716704,0.0013001972261795175,0.11812912627716704,negative
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),cpi_headline_qoq,Headline CPI (QoQ),Inflation,1,20,0.8196148779477881,0.5754149449275958,0.8196148779477881,0.5754149449275958,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),producer_price_index_qoq,Producer Price Index (QoQ),Inflation,2,20,0.7130001233595222,0.32149715742581436,0.7130001233595222,0.32149715742581436,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),rba_trimmed_mean_cpi_qoq,RBA Trimmed Mean CPI (QoQ),Inflation,1,20,0.44828972890378876,0.2216773062204835,0.44828972890378876,0.2216773062204835,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),leading_index_mom,Leading Index (MoM),Growth,3,55,0.4417679153823937,0.23323629588858064,0.4417679153823937,0.23323629588858064,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Sentiment,2,63,0.43002413556782754,0.08525717899102064,0.43002413556782754,0.08525717899102064,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),rba_weighted_median_cpi_qoq,RBA Weighted Median CPI (QoQ),Inflation,1,20,0.38691107549721226,0.16263353840082082,0.38691107549721226,0.16263353840082082,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),employment_change,Employment Change,Labor,1,65,0.3761784102169323,0.08871031314051109,0.3761784102169323,0.08871031314051109,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),cpi_headline_yoy,Headline CPI (YoY),Inflation,1,20,0.37406479701726847,0.16007534092128675,0.37406479701726847,0.16007534092128675,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),producer_price_index_yoy,Producer Price Index (YoY),Inflation,2,20,0.3564145406247302,0.15837108575988876,0.3564145406247302,0.15837108575988876,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),part_time_employment_change,Part-Time Employment Change,Labor,1,65,0.3497038717145221,0.14179499202624188,0.3497038717145221,0.14179499202624188,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),rba_weighted_median_cpi_yoy,RBA Weighted Median CPI (YoY),Inflation,1,20,0.2567325542480905,0.06870529415032314,0.2567325542480905,0.06870529415032314,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),full_time_employment_change,Full-Time Employment Change,Labor,1,65,0.24958754777420897,0.03454083014597573,0.24958754777420897,0.03454083014597573,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),rba_trimmed_mean_cpi_yoy,RBA Trimmed Mean CPI (YoY),Inflation,1,20,0.24281608620564388,0.05126272508905967,0.24281608620564388,0.05126272508905967,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),exports_mom,Exports (MoM),Trade,2,65,0.23825347669304517,0.12508343644237419,0.23825347669304517,0.12508343644237419,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ai_group_industry_index,Ai Group Industry Index,Growth,3,26,-0.23801252539131354,-0.2602068118278211,0.23801252539131354,0.2602068118278211,negative
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),import_price_index_qoq,Import Price Index (QoQ),Inflation,2,20,0.19530187718124273,0.004896422192886418,0.19530187718124273,0.004896422192886418,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),current_account,Current Account,Trade,2,20,-0.18863881397841506,-0.04480422957007885,0.18863881397841506,0.04480422957007885,negative
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),housing_credit_mom,Housing Credit (MoM),Growth,3,31,0.1785998767296305,0.058529661984679425,0.1785998767296305,0.058529661984679425,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),export_price_index_qoq,Export Price Index (QoQ),Inflation,2,20,0.17341086416096677,0.08280020332470263,0.17341086416096677,0.08280020332470263,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),corelogic_dwelling_prices_mom,CoreLogic Dwelling Prices (MoM),Housing,2,29,0.14938771566867268,0.004588884764126054,0.14938771566867268,0.004588884764126054,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Sentiment,2,64,0.14825089490579504,0.13356018252648827,0.14825089490579504,0.13356018252648827,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),td_mi_inflation_gauge_mom,TD-MI Inflation Gauge (MoM),Inflation,2,63,-0.14610056891284842,0.18626638498063505,0.14610056891284842,0.18626638498063505,negative
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),monthly_cpi_indicator,Monthly CPI Indicator,Inflation,1,32,-0.1391387519082475,0.027223403048116688,0.1391387519082475,0.027223403048116688,negative
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),private_sector_credit_mom,Private Sector Credit (MoM),Growth,3,62,-0.13709450255070396,0.042060037291027925,0.13709450255070396,0.042060037291027925,negative
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),consumer_inflation_expectation,Consumer Inflation Expectation,Inflation,2,63,-0.12054234791484877,-0.016099558521475037,0.12054234791484877,0.016099558521475037,negative
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),imports_mom,Imports (MoM),Trade,2,66,0.11963216601348096,0.04859695909209419,0.11963216601348096,0.04859695909209419,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),unemployment_rate,Unemployment Rate,Labor,1,65,0.11529943270507795,0.07770294569527887,0.11529943270507795,0.07770294569527887,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),nab_business_confidence,NAB Business Confidence,Sentiment,2,62,0.1147609084104722,0.29343989030828804,0.1147609084104722,0.29343989030828804,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),services_pmi,Services PMI,Growth,2,48,0.11292870796955766,0.19340553147052894,0.11292870796955766,0.19340553147052894,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),composite_pmi,Composite PMI,Growth,2,46,0.10777427681368416,0.1927603083386598,0.10777427681368416,0.1927603083386598,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),building_permits,Building Permits,Housing,2,66,-0.09496032848939108,-0.11484350718145195,0.09496032848939108,0.11484350718145195,negative
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ai_group_construction_index,Ai Group Construction Index,Growth,3,60,0.08675972863303381,0.20621771638753503,0.08675972863303381,0.20621771638753503,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ai_group_manufacturing_index,Ai Group Manufacturing Index,Growth,3,60,0.08371145225646387,0.17508762826781477,0.08371145225646387,0.17508762826781477,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),private_house_approvals_mom,Private House Approvals (MoM),Housing,2,42,-0.04745148285956845,-0.26155123350605586,0.04745148285956845,0.26155123350605586,negative
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),commodity_prices_yoy,Commodity Prices (YoY),Inflation,3,41,0.04280431369423346,0.2678163126769505,0.04280431369423346,0.2678163126769505,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),manufacturing_pmi,Manufacturing PMI,Growth,2,47,0.0402620385203634,0.19736465815622994,0.0402620385203634,0.19736465815622994,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),ai_group_services_index,Ai Group Services Index,Growth,3,34,0.03558216071609129,-0.0167456805508161,0.03558216071609129,0.0167456805508161,positive
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),private_sector_credit_yoy,Private Sector Credit (YoY),Growth,3,65,-0.002747455750313832,0.10625267458625871,0.002747455750313832,0.10625267458625871,negative
RBA,gdp_growth,retail_sales_mom,Retail Sales (MoM),balance_of_trade,Balance of Trade,Trade,2,66,0.0015998208480862695,0.10428027948219873,0.0015998208480862695,0.10428027948219873,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),rba_trimmed_mean_cpi_yoy,RBA Trimmed Mean CPI (YoY),Inflation,1,25,0.9285343013664851,0.9013487475915222,0.9285343013664851,0.9013487475915222,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),rba_weighted_median_cpi_qoq,RBA Weighted Median CPI (QoQ),Inflation,1,24,0.9187466941855446,0.9030010074684027,0.9187466941855446,0.9030010074684027,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),rba_trimmed_mean_cpi_qoq,RBA Trimmed Mean CPI (QoQ),Inflation,1,25,0.9147405091064488,0.8935504092161578,0.9147405091064488,0.8935504092161578,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),rba_weighted_median_cpi_yoy,RBA Weighted Median CPI (YoY),Inflation,1,24,0.8721909035058992,0.8771845064988486,0.8721909035058992,0.8771845064988486,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),producer_price_index_yoy,Producer Price Index (YoY),Inflation,2,25,0.8682017160814696,0.8789514916808439,0.8682017160814696,0.8789514916808439,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),unemployment_rate,Unemployment Rate,Labor,1,28,-0.7566200019470933,-0.7493351080913588,0.7566200019470933,0.7493351080913588,negative
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),consumer_inflation_expectation,Consumer Inflation Expectation,Inflation,2,28,0.7179033403810899,0.6783508294819224,0.7179033403810899,0.6783508294819224,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),private_sector_credit_yoy,Private Sector Credit (YoY),Growth,3,28,0.6920970840794805,0.6103119515868008,0.6920970840794805,0.6103119515868008,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),producer_price_index_qoq,Producer Price Index (QoQ),Inflation,2,25,0.6539528798315901,0.6470846556469548,0.6539528798315901,0.6470846556469548,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),cpi_headline_qoq,Headline CPI (QoQ),Inflation,1,26,0.6391010910413403,0.5830197255871099,0.6391010910413403,0.5830197255871099,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),commodity_prices_yoy,Commodity Prices (YoY),Inflation,3,20,0.5084359702815391,0.3421259684909644,0.5084359702815391,0.3421259684909644,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),nab_business_confidence,NAB Business Confidence,Sentiment,2,26,0.4758866252157855,0.3662945057867323,0.4758866252157855,0.3662945057867323,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),building_permits,Building Permits,Housing,2,24,-0.46391859583693285,-0.4222901034777748,0.46391859583693285,0.4222901034777748,negative
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),manufacturing_pmi,Manufacturing PMI,Growth,2,21,0.43361055309171964,0.2793878363686387,0.43361055309171964,0.2793878363686387,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),balance_of_trade,Balance of Trade,Trade,2,28,0.42623638661218144,0.41151538954081,0.42623638661218144,0.41151538954081,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),private_sector_credit_mom,Private Sector Credit (MoM),Growth,3,26,0.37707441412388415,0.23511681273453766,0.37707441412388415,0.23511681273453766,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),retail_sales_mom,Retail Sales (MoM),Growth,1,20,0.37406479701726847,0.16007534092128675,0.37406479701726847,0.16007534092128675,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),composite_pmi,Composite PMI,Growth,2,20,0.33486814126896663,-0.07266566265060241,0.33486814126896663,0.07266566265060241,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),services_pmi,Services PMI,Growth,2,22,0.31458529496548504,-0.1151670234030612,0.31458529496548504,0.1151670234030612,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),private_house_approvals_mom,Private House Approvals (MoM),Housing,2,20,-0.310670108477897,-0.43320767054688,0.310670108477897,0.43320767054688,negative
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),imports_mom,Imports (MoM),Trade,2,28,0.3082593321378513,0.15015099709926302,0.3082593321378513,0.15015099709926302,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),td_mi_inflation_gauge_mom,TD-MI Inflation Gauge (MoM),Inflation,2,28,0.3046469955667749,0.1957215253624305,0.3046469955667749,0.1957215253624305,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),import_price_index_qoq,Import Price Index (QoQ),Inflation,2,25,0.2836010532166236,0.4150616640764801,0.2836010532166236,0.4150616640764801,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),part_time_employment_change,Part-Time Employment Change,Labor,1,28,0.2819829288433614,0.10652605587235166,0.2819829288433614,0.10652605587235166,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),westpac_consumer_confidence_change,Westpac Consumer Confidence Change,Sentiment,2,28,0.2782476708661708,0.22843848828209623,0.2782476708661708,0.22843848828209623,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),westpac_consumer_confidence_index,Westpac Consumer Confidence Index,Sentiment,2,28,-0.1857310025797365,-0.20811654158845538,0.1857310025797365,0.20811654158845538,negative
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),employment_change,Employment Change,Labor,1,28,0.166800173876187,-0.32817050051988644,0.166800173876187,0.32817050051988644,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),leading_index_mom,Leading Index (MoM),Growth,3,22,0.15299314738106798,-0.26474819429099417,0.15299314738106798,0.26474819429099417,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),consumer_price_index,Consumer Price Index,Inflation,2,18,0.05445616607376524,-0.4917207977539932,0.05445616607376524,0.4917207977539932,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),ai_group_construction_index,Ai Group Construction Index,Growth,3,26,0.05434012917869199,0.04159536599812363,0.05434012917869199,0.04159536599812363,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),exports_mom,Exports (MoM),Trade,2,28,-0.05242857327609516,-0.06253434294946833,0.05242857327609516,0.06253434294946833,negative
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),current_account,Current Account,Trade,2,25,0.045506325961695286,-0.0011551793953123444,0.045506325961695286,0.0011551793953123444,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),full_time_employment_change,Full-Time Employment Change,Labor,1,28,-0.03377527827542283,-0.28215009393217466,0.03377527827542283,0.28215009393217466,negative
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),export_price_index_qoq,Export Price Index (QoQ),Inflation,2,25,0.019728892077567357,0.06122450795155425,0.019728892077567357,0.06122450795155425,positive
RBA,inflation,cpi_headline_yoy,Headline CPI (YoY),ai_group_manufacturing_index,Ai Group Manufacturing Index,Growth,3,26,-0.006213458129898142,-0.022591150902942583,0.006213458129898142,0.022591150902942583,negative
RBA,unemployment,unemployment_rate,Unemployment Rate,producer_price_index_yoy,Producer Price Index (YoY),Inflation,2,24,-0.9212520148338865,-0.8558739815950305,0.9212520148338865,0.8558739815950305,negative
