modeling_row_id,target_row_id,target_release_timestamp_utc,target_reference_period_start,country_code,currency_code,headline_target_type,headline_indicator_key,candidate_indicator_id,candidate_indicator_key,candidate_macro_theme,best_lag_months,lag_correlation,feature_release_timestamp_utc,feature_reference_period_start,actual_value,mom_change,yoy_change,rolling_avg_3,rolling_avg_6,expanding_z_score,momentum,deviation_from_trend,standardized_surprise_score,direction_target,acceleration_target,binary_up_target,no_lookahead,processed_at
32405,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,205,ai_group_construction_index,Growth,0,0.160334,2026-03-31T22:00:00+00:00,2026-03-01,-31.400000,-23.200000,-27.700000,-11.466667,-12.083333,-1.461655,-9.800000,-23.180000,-2.642344,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32406,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,348,household_spending_mom,Growth,1,-0.201521,2026-04-07T01:30:00+00:00,2026-02-01,0.300000,0.000000,,0.066667,0.450000,-0.364455,-0.700000,-0.180000,-0.266265,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32407,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,349,household_spending_yoy,Growth,1,-0.270088,2026-04-07T01:30:00+00:00,2026-02-01,4.600000,0.000000,,4.733333,5.200000,-0.799697,0.400000,-0.720000,-1.101840,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32408,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,350,nab_business_confidence,Growth,4,-0.325883,2026-04-14T01:30:00+00:00,2026-03-01,-29.000000,-28.000000,-26.000000,-9.000000,-2.833333,-2.357197,-24.000000,-31.400000,-12.041350,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32409,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,351,westpac_consumer_confidence_change,Growth,5,-0.129273,2026-04-14T00:30:00+00:00,2026-04-01,-12.500000,-13.700000,-6.500000,-4.633333,-1.966667,-2.230123,-17.500000,-12.640000,-1.580519,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32410,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,352,westpac_consumer_confidence_index,Growth,2,-0.068558,2026-04-14T00:30:00+00:00,2026-04-01,80.100000,-11.500000,-10.000000,87.400000,92.233333,-1.135771,-12.600000,-14.560000,-2.735364,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32411,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,353,thomson_reuters_ipsos_pcsi,Growth,6,0.449489,2026-04-10T02:00:00+00:00,2026-04-01,46.040000,-4.590000,-3.260000,49.710000,51.106667,-3.142839,-2.760000,-6.080000,-4.381875,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32412,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,354,housing_credit_mom,Growth,3,0.489216,2026-03-31T00:30:00+00:00,2026-02-01,0.600000,0.000000,0.200000,0.633333,0.616667,1.529467,0.100000,-0.020000,-0.447214,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32413,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,355,manufacturing_pmi_flash,Growth,2,0.432688,2025-12-15T22:00:00+00:00,2025-12-01,52.200000,0.600000,,51.166667,51.600000,0.656611,-1.300000,0.720000,0.629788,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32414,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,356,services_pmi_flash,Growth,2,0.595789,2025-12-15T22:00:00+00:00,2025-12-01,51.000000,-1.700000,,52.266667,52.950000,-0.916312,-1.300000,-2.340000,-1.982624,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32415,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,357,composite_pmi_flash,Growth,2,0.509027,2025-12-15T22:00:00+00:00,2025-12-01,51.100000,-1.500000,,52.100000,52.816667,-0.856489,-1.500000,-2.060000,-1.847701,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32416,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,360,private_house_approvals_mom,Growth,5,0.176181,2026-04-10T01:30:00+00:00,2026-02-01,0.200000,-0.900000,2.200000,0.566667,-0.200000,0.103069,-1.600000,0.480000,0.283236,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32417,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,361,corelogic_dwelling_prices_mom,Growth,6,-0.457621,2025-06-30T14:01:00+00:00,2025-06-01,0.600000,0.100000,-0.100000,0.466667,0.333333,0.331871,-0.100000,0.320000,1.403293,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32418,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,362,ai_group_services_index,Growth,6,-0.227827,2022-12-06T21:30:00+00:00,2022-11-01,45.600000,-2.100000,-2.000000,47.100000,49.183333,-0.392900,-1.800000,-4.300000,-1.738882,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32419,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,363,balance_of_trade,Growth,2,0.163022,2026-04-02T00:30:00+00:00,2026-02-01,5.686000,3.055000,2.718000,3.896667,3.824833,-0.683315,3.797000,2.233400,3.117300,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32420,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,364,exports_mom,Growth,6,-0.101606,2026-04-02T00:30:00+00:00,2026-02-01,4.900000,5.800000,8.500000,1.666667,2.233333,0.901355,7.700000,3.200000,0.766371,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32421,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,365,imports_mom,Growth,1,0.060126,2026-04-02T00:30:00+00:00,2026-02-01,-3.200000,-4.000000,-4.800000,-1.066667,0.016667,-0.905014,-5.600000,-3.860000,-3.700606,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32422,1243,2026-04-16T01:30:00+00:00,2026-03-01,AU,AUD,UNEMPLOYMENT,unemployment_rate,366,current_account,Growth,6,0.537613,2026-03-03T00:30:00+00:00,2025-10-01,-21.100000,-4.500000,-8.600000,-17.133333,-15.450000,-1.993393,-1.600000,-6.780000,-4.498063,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32423,1245,2020-04-19T22:45:00+00:00,2020-01-01,NZ,NZD,CPI,cpi_headline_yoy,138,unemployment_rate,Labor,6,-0.587698,2020-02-04T21:45:00+00:00,2019-10-01,4.000000,,,4.000000,4.000000,,,,,1,,1,True,2026-04-25T22:23:27.971269+00:00
32424,1245,2020-04-19T22:45:00+00:00,2020-01-01,NZ,NZD,CPI,cpi_headline_yoy,140,cpi_headline_qoq,Inflation,6,0.333039,2020-01-23T21:45:00+00:00,2019-10-01,0.500000,,,0.500000,0.500000,,,,,1,,1,True,2026-04-25T22:23:27.971269+00:00
32425,1245,2020-04-19T22:45:00+00:00,2020-01-01,NZ,NZD,CPI,cpi_headline_yoy,142,balance_of_trade,Growth,5,-0.137982,2020-03-24T21:45:00+00:00,2020-02-01,594.000000,934.000000,,267.000000,267.000000,0.782043,1821.000000,490.500000,0.782043,1,,1,True,2026-04-25T22:23:27.971269+00:00
32426,1245,2020-04-19T22:45:00+00:00,2020-01-01,NZ,NZD,CPI,cpi_headline_yoy,145,exports,Growth,6,0.147431,2020-03-24T21:45:00+00:00,2020-02-01,4.920000,0.190000,,5.063333,5.063333,-0.375378,1.000000,-0.215000,-0.375378,1,,1,True,2026-04-25T22:23:27.971269+00:00
32427,1245,2020-04-19T22:45:00+00:00,2020-01-01,NZ,NZD,CPI,cpi_headline_yoy,146,imports,Growth,5,0.253070,2020-03-24T21:45:00+00:00,2020-02-01,4.330000,-0.740000,,4.800000,4.800000,-14.243151,-0.810000,-0.705000,-14.243151,1,,1,True,2026-04-25T22:23:27.971269+00:00
32428,1245,2020-04-19T22:45:00+00:00,2020-01-01,NZ,NZD,CPI,cpi_headline_yoy,147,business_confidence,Growth,5,-0.346884,2020-03-31T00:00:00+00:00,2020-03-01,-63.500000,-44.100000,,-34.633333,-34.633333,-38.272155,-45.700000,-43.300000,-38.272155,1,,1,True,2026-04-25T22:23:27.971269+00:00
32429,1245,2020-04-19T22:45:00+00:00,2020-01-01,NZ,NZD,CPI,cpi_headline_yoy,148,capacity_utilization,Growth,0,-0.453807,2020-04-06T22:00:00+00:00,2020-01-01,92.100000,0.100000,,92.050000,92.050000,,,0.100000,,1,,1,True,2026-04-25T22:23:27.971269+00:00
32430,1245,2020-04-19T22:45:00+00:00,2020-01-01,NZ,NZD,CPI,cpi_headline_yoy,206,participation_rate,Labor,6,0.767375,2020-02-04T21:45:00+00:00,2019-10-01,70.100000,,,70.100000,70.100000,,,,,1,,1,True,2026-04-25T22:23:27.971269+00:00
32431,1245,2020-04-19T22:45:00+00:00,2020-01-01,NZ,NZD,CPI,cpi_headline_yoy,208,labour_cost_index_qoq,Inflation,6,0.681405,2020-02-04T21:45:00+00:00,2019-10-01,0.700000,,,0.700000,0.700000,,,,,1,,1,True,2026-04-25T22:23:27.971269+00:00
32432,1245,2020-04-19T22:45:00+00:00,2020-01-01,NZ,NZD,CPI,cpi_headline_yoy,209,labour_cost_index_yoy,Inflation,3,0.913338,2020-02-04T21:45:00+00:00,2019-10-01,2.600000,,,2.600000,2.600000,,,,,1,,1,True,2026-04-25T22:23:27.971269+00:00
32433,1246,2020-07-15T22:45:00+00:00,2020-04-01,NZ,NZD,CPI,cpi_headline_yoy,138,unemployment_rate,Labor,6,-0.587698,2020-05-05T22:45:00+00:00,2020-01-01,4.200000,0.200000,,4.100000,4.100000,,,0.200000,,-1,,0,True,2026-04-25T22:23:27.971269+00:00
32434,1246,2020-07-15T22:45:00+00:00,2020-04-01,NZ,NZD,CPI,cpi_headline_yoy,140,cpi_headline_qoq,Inflation,6,0.333039,2020-04-19T22:45:00+00:00,2020-01-01,0.800000,0.300000,,0.650000,0.650000,,,0.300000,,-1,,0,True,2026-04-25T22:23:27.971269+00:00
32435,1246,2020-07-15T22:45:00+00:00,2020-04-01,NZ,NZD,CPI,cpi_headline_yoy,142,balance_of_trade,Growth,5,-0.137982,2020-06-24T22:45:00+00:00,2020-05-01,1253.000000,-14.000000,,1064.000000,665.500000,1.225856,-609.000000,705.000000,1.225856,-1,,0,True,2026-04-25T22:23:27.971269+00:00
32436,1246,2020-07-15T22:45:00+00:00,2020-04-01,NZ,NZD,CPI,cpi_headline_yoy,145,exports,Growth,6,0.147431,2020-06-24T22:45:00+00:00,2020-05-01,5.390000,0.130000,,5.486667,5.275000,0.313095,0.680000,0.138000,0.313095,-1,,0,True,2026-04-25T22:23:27.971269+00:00
32437,1246,2020-07-15T22:45:00+00:00,2020-04-01,NZ,NZD,CPI,cpi_headline_yoy,146,imports,Growth,5,0.253070,2020-06-24T22:45:00+00:00,2020-05-01,4.140000,0.150000,,4.423333,4.611667,-1.098812,1.300000,-0.566000,-1.098812,-1,,0,True,2026-04-25T22:23:27.971269+00:00
32438,1246,2020-07-15T22:45:00+00:00,2020-04-01,NZ,NZD,CPI,cpi_headline_yoy,147,business_confidence,Growth,5,-0.346884,2020-06-30T01:00:00+00:00,2020-06-01,-34.400000,7.400000,,-47.600000,-41.116667,0.358829,-17.400000,8.060000,0.358829,-1,,0,True,2026-04-25T22:23:27.971269+00:00
32439,1246,2020-07-15T22:45:00+00:00,2020-04-01,NZ,NZD,CPI,cpi_headline_yoy,148,capacity_utilization,Growth,0,-0.453807,2020-07-06T22:05:00+00:00,2020-04-01,92.800000,0.700000,,92.300000,92.300000,10.606602,0.600000,0.750000,10.606602,-1,,0,True,2026-04-25T22:23:27.971269+00:00
32440,1246,2020-07-15T22:45:00+00:00,2020-04-01,NZ,NZD,CPI,cpi_headline_yoy,206,participation_rate,Labor,6,0.767375,2020-05-05T22:45:00+00:00,2020-01-01,70.400000,0.300000,,70.250000,70.250000,,,0.300000,,-1,,0,True,2026-04-25T22:23:27.971269+00:00
32441,1246,2020-07-15T22:45:00+00:00,2020-04-01,NZ,NZD,CPI,cpi_headline_yoy,207,employment_change_qoq,Labor,6,0.363169,2020-05-05T22:45:00+00:00,2020-01-01,0.700000,,,0.700000,0.700000,,,,,-1,,0,True,2026-04-25T22:23:27.971269+00:00
32442,1246,2020-07-15T22:45:00+00:00,2020-04-01,NZ,NZD,CPI,cpi_headline_yoy,208,labour_cost_index_qoq,Inflation,6,0.681405,2020-05-05T22:45:00+00:00,2020-01-01,0.300000,-0.400000,,0.500000,0.500000,,,-0.400000,,-1,,0,True,2026-04-25T22:23:27.971269+00:00
32443,1246,2020-07-15T22:45:00+00:00,2020-04-01,NZ,NZD,CPI,cpi_headline_yoy,209,labour_cost_index_yoy,Inflation,3,0.913338,2020-05-05T22:45:00+00:00,2020-01-01,2.500000,-0.100000,,2.550000,2.550000,,,-0.100000,,-1,,0,True,2026-04-25T22:23:27.971269+00:00
32444,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,138,unemployment_rate,Labor,6,-0.587698,2020-08-04T22:45:00+00:00,2020-04-01,4.000000,-0.200000,,4.066667,4.066667,-0.707107,-0.400000,-0.100000,-0.707107,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32445,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,140,cpi_headline_qoq,Inflation,6,0.333039,2020-07-15T22:45:00+00:00,2020-04-01,-0.500000,-1.300000,,0.266667,0.266667,-5.421152,-1.600000,-1.150000,-5.421152,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32446,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,142,balance_of_trade,Growth,5,-0.137982,2020-09-23T22:45:00+00:00,2020-08-01,-353.000000,-635.000000,,118.333333,591.166667,-1.808750,-491.000000,-1133.000000,-2.463798,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32447,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,145,exports,Growth,6,0.147431,2020-09-23T22:45:00+00:00,2020-08-01,4.410000,-0.500000,,4.796667,5.141667,-2.180496,-0.340000,-0.878000,-2.550344,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32448,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,146,imports,Growth,5,0.253070,2020-09-23T22:45:00+00:00,2020-08-01,4.760000,0.130000,,4.676667,4.550000,0.327022,0.140000,0.252000,0.551395,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32449,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,147,business_confidence,Growth,5,-0.346884,2020-09-30T00:00:00+00:00,2020-09-01,-28.500000,13.300000,,-34.033333,-40.816667,0.658290,23.300000,14.780000,1.073067,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32450,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,148,capacity_utilization,Growth,0,-0.453807,2020-10-19T21:00:00+00:00,2020-07-01,92.600000,-0.200000,,92.500000,92.375000,0.688247,-0.900000,0.300000,0.688247,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32451,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,151,credit_card_spending_yoy,Growth,4,0.244024,2020-10-21T02:00:00+00:00,2020-09-01,-9.900000,,,-9.900000,-9.900000,,,,,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32452,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,206,participation_rate,Labor,6,0.767375,2020-08-04T22:45:00+00:00,2020-04-01,69.700000,-0.700000,,70.066667,70.066667,-2.592725,-1.000000,-0.550000,-2.592725,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32453,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,207,employment_change_qoq,Labor,6,0.363169,2020-08-04T22:45:00+00:00,2020-04-01,-0.400000,-1.100000,,0.150000,0.150000,,,-1.100000,,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32454,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,208,labour_cost_index_qoq,Inflation,6,0.681405,2020-08-04T22:45:00+00:00,2020-04-01,0.200000,-0.100000,,0.400000,0.400000,-1.060660,0.300000,-0.300000,-1.060660,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32455,1247,2020-10-22T21:45:00+00:00,2020-07-01,NZ,NZD,CPI,cpi_headline_yoy,209,labour_cost_index_yoy,Inflation,3,0.913338,2020-08-04T22:45:00+00:00,2020-04-01,2.100000,-0.400000,,2.400000,2.400000,-6.363961,-0.300000,-0.450000,-6.363961,-1,1,0,True,2026-04-25T22:23:27.971269+00:00
32456,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,138,unemployment_rate,Labor,6,-0.587698,2020-11-03T21:45:00+00:00,2020-07-01,5.300000,1.300000,,4.500000,4.375000,10.680980,1.500000,1.233333,10.680980,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32457,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,140,cpi_headline_qoq,Inflation,6,0.333039,2020-10-22T21:45:00+00:00,2020-07-01,0.700000,1.200000,,0.333333,0.375000,0.636613,2.500000,0.433333,0.636613,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32458,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,142,balance_of_trade,Growth,5,-0.137982,2020-12-17T21:45:00+00:00,2020-11-01,252.000000,252.500000,,-255.166667,-68.416667,-0.073238,-764.000000,384.500000,0.666278,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32459,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,145,exports,Growth,6,0.147431,2020-12-17T21:45:00+00:00,2020-11-01,5.200000,0.420000,,4.663333,4.730000,0.419831,-0.350000,0.564000,1.322836,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32460,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,146,imports,Growth,5,0.253070,2020-12-17T21:45:00+00:00,2020-11-01,4.950000,-0.340000,,5.086667,4.881667,0.518674,-0.610000,0.082000,0.289246,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32461,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,147,business_confidence,Growth,5,-0.346884,2020-12-18T00:00:00+00:00,2020-12-01,9.400000,16.300000,30.400000,-4.366667,-16.516667,2.228252,7.600000,31.100000,2.282665,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32462,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,148,capacity_utilization,Growth,0,-0.453807,2021-01-18T21:00:00+00:00,2020-10-01,95.100000,2.500000,3.100000,93.500000,92.920000,7.055546,2.700000,2.725000,7.055546,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32463,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,151,credit_card_spending_yoy,Growth,4,0.244024,2020-12-21T02:00:00+00:00,2020-11-01,-5.600000,0.700000,,-7.266667,-7.266667,0.982093,-2.900000,2.500000,0.982093,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32464,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,206,participation_rate,Labor,6,0.767375,2020-11-03T21:45:00+00:00,2020-07-01,70.100000,0.400000,,70.066667,70.075000,0.094916,1.100000,0.033333,0.094916,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32465,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,207,employment_change_qoq,Labor,6,0.363169,2020-11-03T21:45:00+00:00,2020-07-01,-0.800000,-0.400000,,-0.166667,-0.166667,-1.221366,0.700000,-0.950000,-1.221366,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32466,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,208,labour_cost_index_qoq,Inflation,6,0.681405,2020-11-03T21:45:00+00:00,2020-07-01,0.600000,0.400000,,0.366667,0.450000,0.755929,0.500000,0.200000,0.755929,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32467,1248,2021-01-21T21:45:00+00:00,2020-10-01,NZ,NZD,CPI,cpi_headline_yoy,209,labour_cost_index_yoy,Inflation,3,0.913338,2020-11-03T21:45:00+00:00,2020-07-01,1.900000,-0.200000,,2.166667,2.275000,-1.889822,0.200000,-0.500000,-1.889822,0,-1,0,True,2026-04-25T22:23:27.971269+00:00
32468,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,138,unemployment_rate,Labor,6,-0.587698,2021-02-02T21:45:00+00:00,2020-10-01,4.900000,-0.400000,0.900000,4.733333,4.480000,0.841572,-1.700000,0.525000,0.841572,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32469,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,140,cpi_headline_qoq,Inflation,6,0.333039,2021-01-21T21:45:00+00:00,2020-10-01,0.500000,-0.200000,0.000000,0.233333,0.400000,0.209550,-1.400000,0.125000,0.209550,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32470,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,142,balance_of_trade,Growth,5,-0.137982,2021-03-23T21:45:00+00:00,2021-02-01,181.000000,807.000000,-413.000000,-142.666667,-198.916667,-0.047667,1450.000000,455.900000,0.864622,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32471,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,145,exports,Growth,6,0.147431,2021-03-23T21:45:00+00:00,2021-02-01,4.470000,0.280000,-0.450000,4.670000,4.666667,-0.970364,1.440000,-0.236000,-0.396804,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32472,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,146,imports,Growth,5,0.253070,2021-03-23T21:45:00+00:00,2021-02-01,4.290000,-0.530000,-0.040000,4.813333,4.950000,-1.227207,-0.020000,-0.792000,-3.590000,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32473,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,147,business_confidence,Growth,5,-0.346884,2021-04-12T22:00:00+00:00,2021-01-01,-13.000000,-22.400000,6.400000,-3.500000,-11.716667,0.753326,-38.700000,-1.540000,-0.110182,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32474,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,148,capacity_utilization,Growth,0,-0.453807,2021-04-12T22:00:00+00:00,2021-01-01,93.300000,-1.800000,1.200000,93.666667,92.983333,0.300698,-4.300000,0.380000,0.300698,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32475,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,151,credit_card_spending_yoy,Growth,4,0.244024,2021-03-23T02:00:00+00:00,2021-02-01,-12.400000,-1.800000,,-9.900000,-8.583333,-2.020741,2.100000,-4.580000,-2.020741,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32476,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,206,participation_rate,Labor,6,0.767375,2021-02-02T21:45:00+00:00,2020-10-01,70.200000,0.100000,0.100000,70.000000,70.100000,0.435194,-0.300000,0.125000,0.435194,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32477,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,207,employment_change_qoq,Labor,6,0.363169,2021-02-02T21:45:00+00:00,2020-10-01,0.600000,1.400000,,-0.200000,0.025000,0.987024,1.800000,0.766667,0.987024,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32478,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,208,labour_cost_index_qoq,Inflation,6,0.681405,2021-02-02T21:45:00+00:00,2020-10-01,0.400000,-0.200000,-0.300000,0.400000,0.440000,-0.210042,-0.600000,-0.050000,-0.210042,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32479,1249,2021-04-20T22:45:00+00:00,2021-01-01,NZ,NZD,CPI,cpi_headline_yoy,209,labour_cost_index_yoy,Inflation,3,0.913338,2021-02-02T21:45:00+00:00,2020-10-01,1.600000,-0.300000,-1.000000,1.866667,2.140000,-2.042955,-0.100000,-0.675000,-2.042955,1,0,1,True,2026-04-25T22:23:27.971269+00:00
32480,1250,2021-07-15T22:45:00+00:00,2021-04-01,NZ,NZD,CPI,cpi_headline_yoy,138,unemployment_rate,Labor,6,-0.587698,2021-05-04T22:45:00+00:00,2021-01-01,4.700000,-0.200000,0.500000,4.966667,4.516667,0.373472,0.200000,0.220000,0.373472,1,1,1,True,2026-04-25T22:23:27.971269+00:00
32481,1250,2021-07-15T22:45:00+00:00,2021-04-01,NZ,NZD,CPI,cpi_headline_yoy,140,cpi_headline_qoq,Inflation,6,0.333039,2021-04-20T22:45:00+00:00,2021-01-01,0.800000,0.300000,0.000000,0.666667,0.466667,0.769800,0.500000,0.400000,0.769800,1,1,1,True,2026-04-25T22:23:27.971269+00:00
32482,1250,2021-07-15T22:45:00+00:00,2021-04-01,NZ,NZD,CPI,cpi_headline_yoy,142,balance_of_trade,Growth,5,-0.137982,2021-06-24T22:45:00+00:00,2021-05-01,469.000000,81.000000,-784.000000,296.666667,77.000000,0.433296,-274.000000,470.400000,1.239022,1,1,1,True,2026-04-25T22:23:27.971269+00:00
32483,1250,2021-07-15T22:45:00+00:00,2021-04-01,NZ,NZD,CPI,cpi_headline_yoy,145,exports,Growth,6,0.147431,2021-06-24T22:45:00+00:00,2021-05-01,5.870000,0.500000,0.480000,5.640000,5.155000,1.661318,0.810000,0.858000,1.332645,1,1,1,True,2026-04-25T22:23:27.971269+00:00
32484,1250,2021-07-15T22:45:00+00:00,2021-04-01,NZ,NZD,CPI,cpi_headline_yoy,146,imports,Growth,5,0.253070,2021-06-24T22:45:00+00:00,2021-05-01,5.400000,0.420000,1.260000,5.343333,5.078333,1.286364,1.090000,0.386000,0.747257,1,1,1,True,2026-04-25T22:23:27.971269+00:00
